task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_direction_3d,0,42,0.6522307024235736,0.04864006211439496,0.99986340214068,1.338865808813175e-05,0.0001,0.8,"[0.6431891595053121, 0.7170058149464535, 0.5916517398612736, 0.6986429652232181, 0.6106638325816109]","[0.9998760375586715, 0.9998652778176226, 0.9998756717950401, 0.9998605938308289, 0.9998394297012368]",3,1500
push,large,ee_direction_3d,1,42,0.6773935880665161,0.056397048678868404,0.9981970971027639,0.001529546804409393,0.0001,0.8,"[0.6762467838875472, 0.7486124478972955, 0.5896918820057628, 0.7248264324477566, 0.6475903940942183]","[0.9978929861407451, 0.9998696680188282, 0.9958380621999028, 0.9975193702655835, 0.9998653988887605]",3,1500
push,large,ee_direction_3d,2,42,0.705540002588898,0.041395773890661014,0.9996359908682834,0.0005098827797092646,0.0001,0.8,"[0.707133085337167, 0.7612155509414993, 0.6902378827987481, 0.7311989862513464, 0.6379145076157291]","[0.9986163071505026, 0.9998935076790235, 0.9998919722210208, 0.9998989348498658, 0.9998792324410041]",3,1500
push,large,ee_direction_3d,3,42,0.7468990651598577,0.02866813907679943,0.9996847943135384,0.0003541325402849478,0.0001,0.8,"[0.7140849972242077, 0.7913724940415741, 0.7341567423217586, 0.7685558114974209, 0.7263252807143276]","[0.9989790608801913, 0.9998035420714636, 0.9998782437515843, 0.9998854676430257, 0.9998776572214274]",3,1500
push,large,ee_direction_3d,4,42,0.7668159723414806,0.02916583208741627,0.999874391996973,1.7646452287685845e-06,0.0001,0.8,"[0.7460461480559598, 0.8180995301884222, 0.7552872687162375, 0.778284292427694, 0.7363626223190898]","[0.9998751137829676, 0.9998728248753738, 0.9998718069256094, 0.9998762224802262, 0.9998759919206878]",3,1500
push,large,ee_direction_3d,5,42,0.7814272148110823,0.02172802876593163,0.999866881476273,2.312364282002441e-06,0.0001,0.8,"[0.7677539524902363, 0.8240357460160803, 0.7750170464180868, 0.7757909778090459, 0.7645383513219626]","[0.9998653573406158, 0.9998650258724372, 0.9998655534876316, 0.9998712507784862, 0.9998672199021952]",3,1500
push,large,ee_direction_3d,6,42,0.7813032847381437,0.018888889874701224,0.9982537970938756,0.0022766550664920057,0.0001,0.8,"[0.7578044087503363, 0.8138562608022266, 0.7856608527571419, 0.7802158383856005, 0.7689790629954133]","[0.9998691619865283, 0.9976045770751873, 0.9998713829756856, 0.9998714406690283, 0.9940524227629484]",3,1500
push,large,ee_direction_3d,7,42,0.7867492648730628,0.025006478257700884,0.9997432415343072,0.0002452382120887684,0.0001,0.8,"[0.7537535018673011, 0.8265493345105468, 0.7918804593715012, 0.7941287350709078, 0.7674342935450572]","[0.9998660378765134, 0.9992527662670762, 0.9998659104768676, 0.9998665707510667, 0.999864922300012]",3,1500
push,large,ee_direction_3d,8,42,0.8056497633228374,0.020753014278783063,0.9997613825793399,0.00013137540852191083,0.0001,0.8,"[0.7816924765084199, 0.8396239768981273, 0.818429420112963, 0.7952706600080715, 0.7932322830866058]","[0.9998278955027927, 0.9994986686160987, 0.9998251362325777, 0.9998307055427004, 0.9998245070025302]",3,1500
push,large,ee_direction_3d,9,42,0.8097742757992916,0.025187405153497582,0.99961492613535,0.00012682106245198304,0.0001,0.8,"[0.7927904018251168, 0.856998569043641, 0.8145156320422313, 0.7953735560143683, 0.7891932200711012]","[0.9995204595080968, 0.9994866857246263, 0.9995393348764542, 0.9997148645765168, 0.9998132859910561]",3,1500
push,large,ee_direction_3d,10,42,0.8084883855907435,0.02364411123880964,0.9993358996525341,0.00043397359169433777,0.0001,0.8,"[0.7897735939356083, 0.8511498119193551, 0.8174004154719747, 0.7937485892727589, 0.7903695173540208]","[0.9987492361292566, 0.9998073330321589, 0.9997212081724669, 0.9995093309251126, 0.9988923900036756]",3,1500
push,large,ee_direction_3d,11,42,0.8171994884262801,0.021556389797569082,0.9991332754702815,0.0006121425049857402,0.0001,0.8,"[0.7973308082028346, 0.8523380991927878, 0.8316883508468405, 0.8068578927077366, 0.7977822911812008]","[0.9994146074712789, 0.9986452077448567, 0.9997048283035993, 0.9997134336440382, 0.9981883001876343]",3,1500
