representation,model,layer,probe_seed,split,episode_id,n_windows,r2
videomae_best,videomae_large,23,42,iid,850,68,0.95647666302715
videomae_best,videomae_large,23,42,iid,871,68,0.8159674582425175
videomae_best,videomae_large,23,42,iid,872,68,0.7531320888686209
videomae_best,videomae_large,23,42,iid,887,68,0.7907461822060675
videomae_best,videomae_large,23,42,iid,889,68,0.9420236695009229
videomae_best,videomae_large,23,42,iid,910,68,0.9127704152747582
videomae_best,videomae_large,23,42,iid,939,68,0.9159277168017681
videomae_best,videomae_large,23,42,iid,941,68,0.7838629679324318
videomae_best,videomae_large,23,42,iid,950,68,0.9709037431535847
videomae_best,videomae_large,23,42,iid,956,68,0.9230084440690972
videomae_best,videomae_large,23,42,iid,958,68,0.9671378113363867
videomae_best,videomae_large,23,42,iid,967,68,0.9618226463455276
videomae_best,videomae_large,23,42,iid,972,68,0.8930110357044194
videomae_best,videomae_large,23,42,iid,983,68,0.7938744374848855
videomae_best,videomae_large,23,42,iid,984,68,0.5709032659553406
videomae_best,videomae_large,23,42,iid,987,68,0.855465088195239
videomae_best,videomae_large,23,42,iid,988,68,0.7593403284089701
videomae_best,videomae_large,23,42,iid,989,68,0.9106190211761559
videomae_best,videomae_large,23,42,iid,994,68,0.9047135357273602
videomae_best,videomae_large,23,42,ood,1,68,0.9034234113545181
videomae_best,videomae_large,23,42,ood,3,68,0.9033382525416894
videomae_best,videomae_large,23,42,ood,4,68,0.9546891634882346
videomae_best,videomae_large,23,42,ood,5,68,0.9273361021751894
videomae_best,videomae_large,23,42,ood,6,68,0.9586827092600022
videomae_best,videomae_large,23,42,ood,16,68,0.910922637636805
videomae_best,videomae_large,23,42,ood,23,68,0.8750589507907609
videomae_best,videomae_large,23,42,ood,25,68,0.884946852992278
videomae_best,videomae_large,23,42,ood,27,68,0.9447014782918157
videomae_best,videomae_large,23,42,ood,29,68,0.8824143353124064
videomae_best,videomae_large,23,42,ood,36,68,0.9464225930567978
videomae_best,videomae_large,23,42,ood,37,68,0.7581210518131778
videomae_best,videomae_large,23,42,ood,39,68,0.9020911422200462
videomae_best,videomae_large,23,42,ood,43,68,0.9547017768826526
videomae_best,videomae_large,23,42,ood,45,68,0.9308066447878823
videomae_best,videomae_large,23,42,ood,46,68,0.8674900415298498
videomae_best,videomae_large,23,42,ood,50,68,0.9284095308244449
videomae_best,videomae_large,23,42,ood,58,68,0.9655509228942267
videomae_best,videomae_large,23,42,ood,74,68,0.9435151683709486
videomae_best,videomae_large,23,42,ood,75,68,0.9494426511753192
videomae_best,videomae_large,23,42,ood,84,68,0.8488404836154363
videomae_best,videomae_large,23,42,ood,85,68,0.9216904705048099
videomae_best,videomae_large,23,42,ood,87,68,0.9086370549486381
videomae_best,videomae_large,23,42,ood,88,68,0.9283345592693596
videomae_best,videomae_large,23,42,ood,95,68,0.9447866295993139
videomae_best,videomae_large,23,42,ood,97,68,0.6549217501302272
videomae_best,videomae_large,23,42,ood,99,68,0.9470440073564905
videomae_best,videomae_large,23,42,ood,102,68,0.8091656222017051
