task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
strike,videomae_large,object_direction_3d,0,42,0.44975529788306534,0.05228834840730061,0.9972493193208465,3.0817405733758765e-05,0.0001,0.8,"[0.35705418746660433, 0.44740636695692326, 0.4824341121420934, 0.44886012541870823, 0.5130216974309976]","[0.9972575145677439, 0.997257973166165, 0.9972553256339559, 0.9972843095608177, 0.9971914736755491]",3,3000
strike,videomae_large,object_direction_3d,1,42,0.5434910085712604,0.043835715764409686,0.9977369015258526,2.6174593694175555e-05,0.0001,0.8,"[0.46042930628653167, 0.550019511489132, 0.5702888213900917, 0.5495032644770883, 0.5872141392134586]","[0.9977526200724046, 0.9977473247864147, 0.9977408832896191, 0.9977578970593978, 0.9976857824214269]",3,3000
strike,videomae_large,object_direction_3d,2,42,0.5960491464361573,0.03703633563682217,0.9971824005535878,0.0009623128645605581,0.0001,0.8,"[0.5260242529399475, 0.6024471684044719, 0.6095372705777078, 0.6057049886527275, 0.6365320516059321]","[0.9978407324481476, 0.9978512650626797, 0.997293205432264, 0.9953008062459932, 0.9976259935788544]",3,3000
strike,videomae_large,object_direction_3d,3,42,0.6527149795257602,0.022340702087604625,0.9978668310039769,2.6901446545122685e-05,0.0001,0.8,"[0.6154111777928715, 0.6492316407941452, 0.6726745770123619, 0.6476926120655706, 0.6785648899638514]","[0.9978692160073583, 0.9978884408790465, 0.9978655670063015, 0.9978934512189668, 0.9978174799082118]",3,3000
strike,videomae_large,object_direction_3d,4,42,0.6673193205965549,0.022159996729434504,0.9977197785290178,0.00031677956040247,0.0001,0.8,"[0.6297085429897507, 0.6642345853961888, 0.6901032341577625, 0.6630138668689043, 0.6895363735701685]","[0.9979045436918978, 0.997481586654349, 0.9972243610369151, 0.9980802803710822, 0.9979081208908446]",3,3000
strike,videomae_large,object_direction_3d,5,42,0.6844710152867459,0.02168630353192486,0.9978955480017027,0.0003578572876033979,0.0001,0.8,"[0.6494245977426673, 0.6780067582169017, 0.7132801789449634, 0.6815803233322417, 0.7000632181969556]","[0.9982025313372483, 0.9981728184697325, 0.9980581386672128, 0.9978083664488394, 0.99723588508548]",3,3000
strike,videomae_large,object_direction_3d,6,42,0.6907530613538686,0.025183670931064096,0.99812064647022,1.8683214473425636e-05,0.0001,0.8,"[0.6456590071013986, 0.6903054487086451, 0.7215232965632847, 0.6917549166923174, 0.7045226377036975]","[0.9980966472149156, 0.9981332285110964, 0.9981030093556607, 0.998146961248575, 0.998123386020852]",3,3000
strike,videomae_large,object_direction_3d,7,42,0.7083950176315255,0.021916084370417692,0.9972303020317914,0.0008244486689810057,0.0001,0.8,"[0.6693203669344012, 0.7030584520073262, 0.7344128622049169, 0.7178918805521775, 0.7172915264588053]","[0.9956432473770465, 0.9975308811132524, 0.9973899829973838, 0.997539576606598, 0.9980478220646768]",3,3000
strike,videomae_large,object_direction_3d,8,42,0.7254636303636027,0.026360184979817014,0.9979654694270191,0.00015916577749984523,0.0001,0.8,"[0.6809318946290094, 0.7146400759785623, 0.7588473850046332, 0.733430898126676, 0.7394678980791327]","[0.9980051162030847, 0.9981002042572259, 0.9976556183848108, 0.9980628666627357, 0.9980035416272388]",3,3000
strike,videomae_large,object_direction_3d,9,42,0.7330912783081492,0.02577316511771204,0.9966851855257335,0.0008398801253145564,0.0001,0.8,"[0.6908399620422652, 0.718885958784956, 0.764906855544457, 0.7423709578851502, 0.7484526572839181]","[0.9970213909483627, 0.995730874515016, 0.9975611821540366, 0.9956335738834565, 0.9974789061277964]",3,3000
strike,videomae_large,object_direction_3d,10,42,0.7426579917711797,0.030759529860148602,0.996957798426194,5.762625093362985e-05,0.0001,0.8,"[0.6873518720893874, 0.7335032487383117, 0.7734475226420333, 0.7534400353676831, 0.7655472800184832]","[0.9969645240122692, 0.9970438803564461, 0.9968795002793112, 0.9969887060989281, 0.9969123813840157]",3,3000
strike,videomae_large,object_direction_3d,11,42,0.7574819676847999,0.025714561941961013,0.9962061239902791,0.0004886780181256824,0.0001,0.8,"[0.7110403400393197, 0.7507028302208287, 0.784230383978499, 0.7663856141882405, 0.7750506699971121]","[0.9955629490576948, 0.9956930841228103, 0.9965931610251373, 0.9964015935403223, 0.9967798322054313]",3,3000
strike,videomae_large,object_direction_3d,12,42,0.7629548078051268,0.028277630437914786,0.996680069512152,0.00010812202463403009,0.0001,0.8,"[0.7102062766406286, 0.7590709336637368, 0.789592648069195, 0.7734123547830659, 0.7824918258690078]","[0.9967022901973538, 0.9967889839190454, 0.9967030488632712, 0.9967328045722751, 0.9964732200088144]",3,3000
strike,videomae_large,object_direction_3d,13,42,0.7648228206838913,0.0265174037183183,0.9960333420924317,3.4368563330235155e-05,0.0001,0.8,"[0.714721288454867, 0.7625548525201843, 0.7888077359629999, 0.7756656512293041, 0.782364575252101]","[0.9960043113633421, 0.9960828302763405, 0.9960031953426891, 0.9960669822205349, 0.9960093912592517]",3,3000
strike,videomae_large,object_direction_3d,14,42,0.768633199649624,0.02643696207959961,0.9950418437872853,0.00015760519443225944,0.0001,0.8,"[0.7182686135951156, 0.7675340267635316, 0.791660326091991, 0.7795201855036225, 0.7861828462938593]","[0.9947345644381503, 0.9951565808116782, 0.9950582931839701, 0.9951503458261239, 0.9951094346765039]",3,3000
