task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening_native,videomae_large,2024,0,0.9976428897420064,0.0023314265394699554,0.9991233123864209,0.0012835332046948027,0.9927487847871375,0.0030253428473440342,0.005,0.01,"[1.0, 0.999624150983919, 0.9943622647587854, 0.9988992993100485, 0.9953287336572794]","[0.9966140030604848, 0.9992586133894756, 0.999743945482144, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,1,0.998566404467234,0.0013573323350066088,0.9996308625734919,0.0007382748530162075,0.9948213236472411,0.002320159158323625,0.003,0.01,"[1.0, 0.9993288410427126, 0.9970200542296437, 0.9996509973422105, 0.9968321297216032]","[0.9981543128674595, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,2,0.999124808719697,0.0009982514287536133,0.9997214785773222,0.0005478846647657548,0.9948213236472411,0.002320159158323625,0.005,0.01,"[1.0, 0.9998657682085424, 0.9981744476361781, 0.9999194609251255, 0.9976643668286397]","[0.9986258020349539, 0.9999815908516574, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,3,0.999264409782813,0.0009374877472238935,0.9995415984321727,0.0009168031356546535,0.9948213236472411,0.002320159158323625,0.003,0.01,"[1.0, 1.0, 0.9989529920266316, 0.9998120754919595, 0.9975569813954737]","[0.9977079921608634, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,4,0.999640258798894,0.00047771433154257054,0.9996932803565196,0.0006134392869607375,0.9943031889322151,0.0030239702952519153,0.001,0.01,"[1.0, 1.0, 0.9995704582673359, 0.999892614566834, 0.9987382211602995]","[0.9984664017825982, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,5,0.9997637520470348,0.0002648961611542813,0.9999983255733692,2.5926669425526453e-06,0.995339458362267,0.001941543034974982,0.0003,0.01,"[1.0, 1.0, 0.9997583827753764, 0.999785229133668, 0.9992751483261295]","[0.9999983221026068, 0.9999933057642391, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,6,0.999838921850251,0.0001347676490430614,0.9999979917292716,4.016541456586253e-06,0.9948213236472411,0.002320159158323625,0.001,0.01,"[1.0, 1.0, 0.9997583827753765, 0.9997583827753765, 0.999677843700502]","[1.0, 0.9999899586463585, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,7,0.9998979838384923,9.361645023577124e-05,0.999995301887299,9.396225402014124e-06,0.9958549222797928,0.0031088082901554515,0.003,0.01,"[1.0, 1.0, 0.9997583827753765, 0.999892614566834, 0.999838921850251]","[0.999976509436495, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,8,0.9999248301967839,6.663090899617453e-05,0.9999886067838475,1.4110373358182092e-05,0.9958549222797928,0.003514160613018286,0.0003,0.01,"[1.0, 1.0, 0.9998657682085424, 0.999838921850251, 0.9999194609251254]","[0.9999748315391017, 0.9999682023801356, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,9,0.9999516765550751,3.9455927559678135e-05,0.9997765153472009,0.00043617257019275697,0.9948213236472411,0.002840382782144475,0.003,0.01,"[1.0, 1.0, 0.9999194609251255, 0.9999194609251255, 0.9999194609251254]","[0.9989043330022283, 0.999978243733777, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,10,0.9999785229133668,3.13079647499413e-05,0.9999671184172364,6.0765539031309075e-05,0.9958549222797928,0.0026419790225869445,0.0003,0.01,"[1.0, 1.0, 0.9999731536417085, 1.0, 0.9999194609251254]","[0.9998456334398238, 0.9999949793231793, 1.0, 0.9999966528821195, 0.9999983264410598]"
strike,contact_happening_native,videomae_large,2024,11,0.9999785229133668,3.130796474989941e-05,0.9999634253075902,6.985040006113732e-05,0.9968911917098445,0.0019386825838207018,0.0001,0.01,"[1.0, 1.0, 0.9999194609251255, 1.0, 0.9999731536417085]","[0.999823820773712, 0.9999933057642391, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,12,0.9999731536417084,3.3958255632840467e-05,0.999926508094177,0.000146983811645951,0.9963730569948186,0.0026419790225869445,0.001,0.01,"[1.0, 1.0, 0.9999194609251255, 1.0, 0.9999463072834169]","[0.9996325404708851, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,13,0.9999570458267335,7.322710245637232e-05,0.9999285285125736,0.00013628573579939978,0.9958549222797928,0.0026419790225869445,0.0003,0.01,"[1.0, 1.0, 0.9998120754919595, 1.0, 0.9999731536417085]","[0.9996560310343902, 0.9999949793231793, 1.0, 0.9999916322052987, 1.0]"
strike,contact_happening_native,videomae_large,2024,14,0.9999516765550751,8.38707044581977e-05,0.9998218220475803,0.00034219347827618517,0.9963730569948186,0.0020725388601036342,0.0003,0.01,"[1.0, 1.0, 0.999785229133668, 1.0, 0.9999731536417085]","[0.9991375607398856, 0.9999882850874183, 1.0, 0.9999832644105976, 1.0]"
strike,contact_happening_native,videomae_large,2024,15,0.9999463072834172,9.453578276816583e-05,0.9997936316359931,0.00040022475196150204,0.9968911917098445,0.0019386825838207018,0.0003,0.01,"[1.0, 1.0, 0.9997583827753765, 1.0, 0.9999731536417085]","[0.9989932615640688, 0.9999882850874183, 1.0, 0.9999866115284781, 1.0]"
strike,contact_happening_native,videomae_large,2024,16,0.9999624150983919,6.261592949979503e-05,0.9998708097099375,0.00025091738465418727,0.9963757277923188,0.0012713557180166082,0.001,0.01,"[1.0, 1.0, 0.999838921850251, 1.0, 0.9999731536417085]","[0.9993691105801498, 1.0, 1.0, 0.9999849379695379, 1.0]"
strike,contact_happening_native,videomae_large,2024,17,0.9999570458267335,7.322710245637232e-05,0.9998882780643296,0.00019929138670209777,0.9968911917098445,0.0019386825838207018,0.001,0.01,"[1.0, 1.0, 0.9998120754919595, 1.0, 0.9999731536417085]","[0.9994915970898547, 1.0, 1.0, 0.9999497932317929, 1.0]"
strike,contact_happening_native,videomae_large,2024,18,0.9999785229133668,3.130796474989941e-05,0.9999422820650544,0.00011376969663571873,0.9968938625073447,0.0010376177186711473,0.001,0.01,"[1.0, 1.0, 0.9999194609251255, 0.9999731536417085, 1.0]","[0.9997147574431529, 0.9999966528821195, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,19,0.9999785229133668,3.130796474989941e-05,0.9999372492405654,0.00012299744269861514,0.9974093264248705,0.00163848583428414,0.0003,0.01,"[1.0, 1.0, 0.9999194609251255, 0.9999731536417085, 1.0]","[0.9996912668796477, 0.9999983264410598, 1.0, 0.9999966528821195, 1.0]"
strike,contact_happening_native,videomae_large,2024,20,0.9999785229133668,3.130796474989941e-05,0.9999147654154964,0.00016797008619068838,0.9974093264248705,0.00163848583428414,0.001,0.01,"[1.0, 1.0, 0.9999194609251255, 0.9999731536417085, 1.0]","[0.9995788477543021, 0.9999949793231793, 1.0, 1.0, 1.0]"
strike,contact_happening_native,videomae_large,2024,21,0.9999892614566834,2.1477086633225893e-05,0.9999443076895946,9.824733760813997e-05,0.9963730569948186,0.0020725388601036342,0.0003,0.01,"[1.0, 1.0, 0.9999463072834169, 1.0, 1.0]","[0.9997483153910172, 0.9999966528821195, 1.0, 0.9999799172927172, 0.9999966528821195]"
