task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_direction_3d,0,2024,0.593260243722348,0.04816413439591877,0.9998557552807552,4.967105817110946e-06,0.0001,0.8,"[0.6272391379210338, 0.6493199874843938, 0.5234390537421667, 0.6164853457743772, 0.5498176936897685]","[0.9998531081793757, 0.9998528525257901, 0.9998496710971742, 0.9998603005231164, 0.9998628440783205]",3,1500
push,large,ee_direction_3d,1,2024,0.6222562833838884,0.04686503730503418,0.9997921678119296,0.00012360773585767386,0.0001,0.8,"[0.6334604321747124, 0.6813828427152124, 0.548884522754379, 0.6551785323727426, 0.5923750869023954]","[0.9998576810029182, 0.9998557474189574, 0.9998473964589955, 0.9998549629156435, 0.9995450512631336]",3,1500
push,large,ee_direction_3d,2,2024,0.6407820125931084,0.04570576149693231,0.9998693973583894,4.668050052958903e-06,0.0001,0.8,"[0.6447925540527331, 0.7047301048353208, 0.5822982566740194, 0.6739550199201045, 0.5981341274833647]","[0.9998724020449508, 0.9998689076513957, 0.9998649527740686, 0.9998766099397782, 0.9998641143817533]",3,1500
push,large,ee_direction_3d,3,2024,0.6554871885469709,0.04660428641808715,0.99987107353535,2.2508944429256654e-06,0.0001,0.8,"[0.6366672957054855, 0.7208735400911936, 0.5885007441428056, 0.6933970242305445, 0.6379973385648252]","[0.9998690003658062, 0.9998743106433589, 0.9998680932911697, 0.9998720921195161, 0.9998718712568989]",3,1500
push,large,ee_direction_3d,4,2024,0.6702724242678417,0.03983372284456045,0.9998062746024532,4.4591998783690045e-05,0.0001,0.8,"[0.6463193194332372, 0.7309240581447861, 0.6253772240212072, 0.7029372064509409, 0.6458043132890372]","[0.9998329994752656, 0.9998261106698261, 0.9998207582033213, 0.9997176078967172, 0.9998338967671362]",3,1500
push,large,ee_direction_3d,5,2024,0.6781910226425542,0.03963034368029675,0.9997714689846798,2.5542360322860643e-05,0.0001,0.8,"[0.6903745434196087, 0.7311756461376986, 0.6173808457137446, 0.7004009569239884, 0.6516231210177306]","[0.9997754572702097, 0.9997906793418666, 0.9997213417205426, 0.9997839849616145, 0.9997858816291663]",3,1500
push,large,ee_direction_3d,6,2024,0.6858317294968534,0.029324441865078342,0.9997323164002083,0.00015746268776461572,0.0001,0.8,"[0.6887960164769646, 0.7146622218693339, 0.6398613105162418, 0.7178782788965911, 0.6679608197251354]","[0.9997979231126167, 0.9998137264987987, 0.9994176852049642, 0.9998166552882496, 0.999815591896412]",3,1500
push,large,ee_direction_3d,7,2024,0.6966758775167212,0.0315422407679142,0.999612818313461,0.0002935934741101367,0.0001,0.8,"[0.6914681809605416, 0.735536005169799, 0.6663376777045478, 0.7304548783822589, 0.659582645366459]","[0.9990260406025478, 0.9997739102973553, 0.9997525136908632, 0.9997432259468844, 0.9997684010296547]",3,1500
push,large,ee_direction_3d,8,2024,0.7155457536627902,0.027401248511393455,0.999478634705117,0.00019083395899264913,0.0001,0.8,"[0.7052708802156684, 0.7566088173882296, 0.7069154330982705, 0.733123631650908, 0.6758100059608743]","[0.9996828218877202, 0.9992879535864025, 0.9996104016418274, 0.9996010900511216, 0.9992109063585131]",3,1500
push,large,ee_direction_3d,9,2024,0.7167699510486344,0.0233837285588915,0.997084271548129,0.004833678041706617,0.0001,0.8,"[0.7038541981173361, 0.7518612429690993, 0.713842912324844, 0.7310408722610768, 0.6832505295708157]","[0.9874321454970733, 0.9989732774205421, 0.9996411032285863, 0.9996767303504895, 0.999698101243954]",3,1500
push,large,ee_direction_3d,10,2024,0.7183595307383351,0.024394021957617903,0.9987929455678695,0.0012363759547554289,0.0001,0.8,"[0.7146642797571052, 0.7486462789425472, 0.720535558909611, 0.7324878635665026, 0.6754636725159096]","[0.9988369131990933, 0.9996771883148811, 0.9963924483488267, 0.9996100456118748, 0.9994481323646711]",3,1500
push,large,ee_direction_3d,11,2024,0.720151294936257,0.028176076812080276,0.9987793690399969,0.0009161881824011997,0.0001,0.8,"[0.6989386081607336, 0.7604735024441077, 0.7153937784721807, 0.742707212080028, 0.6832433735242351]","[0.9991681914951677, 0.9993331695880373, 0.9988310137195321, 0.9995554544833115, 0.9970090159139359]",3,1500
push,large,ee_direction_3d,12,2024,0.7187849648790245,0.02750887907892725,0.9996328040121011,1.2511065109304142e-05,0.0001,0.8,"[0.7082175396004845, 0.7555703970166477, 0.7221282718639128, 0.7345881297149545, 0.6734204861991232]","[0.9996428101011237, 0.9996383446659683, 0.9996178841765616, 0.9996178444823457, 0.9996471366345064]",3,1500
push,large,ee_direction_3d,13,2024,0.7164008291812723,0.028261771919451898,0.9970833543131039,0.004018841290345086,0.0001,0.8,"[0.6835195039052897, 0.7565794155233485, 0.723871124457085, 0.7328213860789513, 0.6852127159416868]","[0.9893744194655895, 0.9997627334084196, 0.9997646193389904, 0.9997070273508133, 0.9968079720017072]",3,1500
push,large,ee_direction_3d,14,2024,0.7180839558240183,0.03339894547524597,0.9968753753640422,0.0057384112003544055,0.0001,0.8,"[0.6719617542466241, 0.7664376483343525, 0.7228578155578329, 0.7376548967094123, 0.6915076642718696]","[0.9854013513173938, 0.9994991112240419, 0.9998178069283442, 0.9998168660319007, 0.9998417413185312]",3,1500
push,large,ee_direction_3d,15,2024,0.7113386755035809,0.03651909542173062,0.9947769303944705,0.009350626630775993,0.0001,0.8,"[0.656897651166737, 0.7576088716415552, 0.7268723687309837, 0.7331038926176902, 0.6822105933609386]","[0.9760957675663487, 0.9995696254909574, 0.9998026693771263, 0.9997927980971898, 0.9986237914407302]",3,1500
