task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_speed,0,2024,0.778714178164461,0.043962979791141214,0.9963644173717429,0.0036101033723053484,0.0001,0.8,"[0.7453253319125234, 0.7615560820278158, 0.7351353194297534, 0.8568057146640697, 0.7947484427881424]","[0.9952520360936817, 0.9963753855860656, 0.9999863424447308, 0.9999843195487459, 0.99022400318549]",1,1500
push,large,ee_speed,1,2024,0.8230451418346298,0.04203642981436055,0.9965405301544475,0.004477658541222273,0.0001,0.8,"[0.8089290913474572, 0.8279867550649028, 0.7548295570154496, 0.8836906763780837, 0.8397896293672555]","[0.9998410042238349, 0.9950099400504874, 0.9883855278276888, 0.9999804390029109, 0.9994857396673156]",1,1500
push,large,ee_speed,2,2024,0.8495979894619815,0.032065443246291084,0.9959662702172487,0.006473313200780935,0.0001,0.8,"[0.8363387581687276, 0.8507091768118054, 0.8042993709434111, 0.9034400084312841, 0.8532026329546789]","[0.999962553898371, 0.9999922010471328, 0.9831244500845131, 0.999013988843081, 0.9977381572131458]",1,1500
push,large,ee_speed,3,2024,0.8546914156004274,0.0364585931209556,0.9941373957449875,0.006676342107875914,0.0001,0.8,"[0.8379400169368563, 0.8717695474763196, 0.8206862806069624, 0.9181696909728694, 0.8248915420091294]","[0.9998869904444155, 0.9993432802613412, 0.9892401428487884, 0.9988663270521579, 0.9833502381182345]",1,1500
push,large,ee_speed,4,2024,0.87348359412295,0.01867298359610898,0.9965161285846482,0.006952213968545472,0.0001,0.8,"[0.8561772672467136, 0.8674174541557516, 0.8645162415304722, 0.9097003141203804, 0.8696066935614324]","[0.9999925767480073, 0.9999924672002356, 0.9826117006577048, 0.9999918526840115, 0.9999920456332826]",1,1500
push,large,ee_speed,5,2024,0.8886499421377092,0.017659461965329935,0.9986679351328499,0.0026419703211904076,0.0001,0.8,"[0.8697213875258047, 0.8824375539459549, 0.8967256279010795, 0.9189950766843228, 0.8753700646313843]","[0.9999891062865698, 0.9999888039764412, 0.9933839945391454, 0.9999883411640595, 0.9999894296980335]",1,1500
push,large,ee_speed,6,2024,0.890040912130184,0.015122561068481217,0.9995248777847046,0.000857193417079435,0.0001,0.8,"[0.8734559281692145, 0.8776354544019214, 0.9029769527014215, 0.9125299443267532, 0.883606281051609]","[0.9998488068182583, 0.999987574486943, 0.9978138480817011, 0.9999875909053424, 0.9999865686312782]",1,1500
push,large,ee_speed,7,2024,0.8935917265129344,0.01291494169250112,0.9985963569693599,0.0025439688684917466,0.0001,0.8,"[0.8768785968305085, 0.8936329530311654, 0.8914134683414743, 0.9166593709307409, 0.8893742434307828]","[0.9994991864706244, 0.9999849007403753, 0.9935224543631477, 0.9999899349101475, 0.999985308362505]",1,1500
push,large,ee_speed,8,2024,0.9069992613011333,0.015310513758433253,0.9991605760598997,0.0014715938458974064,0.0001,0.8,"[0.883217339411686, 0.9046563631587157, 0.9180664932767552, 0.9280399218664208, 0.901016188792089]","[0.9995981023834376, 0.9962331296403568, 0.9999915545966307, 0.999989170403214, 0.9999909232758597]",1,1500
push,large,ee_speed,9,2024,0.9074696176232656,0.011545169270758056,0.996427926086924,0.0031222013418318066,0.0001,0.8,"[0.8954437947962088, 0.907472398352633, 0.9215248990788186, 0.9191463760626611, 0.8937606198260064]","[0.9923289306364363, 0.9939124656488897, 0.999988618676075, 0.9959213212825702, 0.9999882941906484]",1,1500
push,large,ee_speed,10,2024,0.9091043259564154,0.015151323417594509,0.998158461696716,0.0036445624032352304,0.0001,0.8,"[0.8909331675801296, 0.9058342466946085, 0.9132773513302026, 0.9356328288824719, 0.8998440352946641]","[0.9999832162843924, 0.9908693376197512, 0.9999809760508853, 0.9999780745409415, 0.9999807039876095]",1,1500
push,large,ee_speed,11,2024,0.9082792287146075,0.010922826080522302,0.9999564452723264,5.5510922814454716e-05,0.0001,0.8,"[0.8915851582244692, 0.915424012823939, 0.9085200797268325, 0.9235027232122005, 0.9023641695855968]","[0.9999851532134365, 0.9998454278847435, 0.9999837936365176, 0.9999838445013542, 0.9999840071255804]",1,1500
push,large,ee_speed,12,2024,0.9086913015190629,0.013501348750943077,0.9999823743814048,9.108097994021125e-07,0.0001,0.8,"[0.8883653080157425, 0.9175719169697264, 0.9051063015951293, 0.9283228511878425, 0.9040901298268729]","[0.999981795429425, 0.9999836791050931, 0.9999832653566021, 0.9999816353299361, 0.9999814966859678]",1,1500
push,large,ee_speed,13,2024,0.9048364966356246,0.010541819687753206,0.9999883825641989,5.205059180296547e-07,0.0001,0.8,"[0.900367827518387, 0.9028202527795112, 0.9036991624052687, 0.9244791191132967, 0.8928161213616597]","[0.9999890504069858, 0.9999889760618215, 0.9999878692834081, 0.9999879275255291, 0.9999880895432504]",1,1500
push,large,ee_speed,14,2024,0.9064580427675898,0.007866282430167687,0.9997877917579789,0.000290026456531872,0.0001,0.8,"[0.8970872356367677, 0.9041444075304799, 0.9085901230652782, 0.9203462346978448, 0.902122212907578]","[0.9997657684118856, 0.9999853914386037, 0.9992322557234387, 0.999988750984057, 0.9999667922319095]",1,1500
push,large,ee_speed,15,2024,0.902848603176588,0.010361394714694801,0.9999915390724062,6.520593387308568e-07,0.0001,0.8,"[0.8946205696735443, 0.8944483688110355, 0.910991138110359, 0.9192615830899968, 0.8949213561980043]","[0.9999921449614608, 0.9999924455307856, 0.9999907869205952, 0.9999909559259221, 0.999991362023268]",1,1500
push,large,ee_speed,16,2024,0.9021660622533597,0.010360628500668469,0.9999917196595709,3.9037493675690317e-07,0.0001,0.8,"[0.8924886081228354, 0.8956462299479249, 0.913358248479846, 0.9161307508218196, 0.8932064738943725]","[0.9999919534285157, 0.9999920908735174, 0.9999911383665651, 0.9999913677167903, 0.9999920479124661]",1,1500
push,large,ee_speed,17,2024,0.8964900171469854,0.01583492851876429,0.99994375782032,5.625655057255839e-05,0.0001,0.8,"[0.8721347964571026, 0.884455802870902, 0.905303182763294, 0.9156553497014432, 0.9049009539421848]","[0.9999296656796774, 0.9998397807114501, 0.9999734860690169, 0.9999916922835121, 0.9999841643579429]",1,1500
push,large,ee_speed,18,2024,0.8886819737133201,0.02058905863243059,0.99898699429725,0.0013889982427210718,0.0001,0.8,"[0.8656688839897149, 0.8760237098437498, 0.8818672252982795, 0.9254288549884189, 0.8944211944464376]","[0.9999742326483703, 0.9999917783587808, 0.9963041786767689, 0.9996687335372466, 0.9989960482650838]",1,1500
push,large,ee_speed,19,2024,0.8942573722250657,0.01765120281569165,0.9998614813509903,0.0001346677400714175,0.0001,0.8,"[0.8697328747077842, 0.878647274757025, 0.9071566355649636, 0.9172405610747197, 0.8985095150208368]","[0.9999856528570337, 0.9999937603314996, 0.9997235438021184, 0.9999281440703108, 0.9996763056939885]",1,1500
push,large,ee_speed,20,2024,0.893775382439669,0.012759421790163579,0.9994909139375027,0.0004942058870207801,0.0001,0.8,"[0.8734491497621257, 0.8867671586541214, 0.9058870059843185, 0.9080645433042958, 0.8947090544934833]","[0.9996296097347055, 0.9999948410895019, 0.9998565702261175, 0.9985956220700795, 0.9993779265671089]",1,1500
push,large,ee_speed,21,2024,0.8997536178206946,0.010810935913351258,0.9996017285849857,0.00033166712745591557,0.0001,0.8,"[0.8885290462352066, 0.8904883037286828, 0.9146247804519366, 0.9107973014704905, 0.8943286572171563]","[0.9991388465987427, 0.9999944656329569, 0.9996072312026902, 0.9993345554201725, 0.9999335440703673]",1,1500
push,large,ee_speed,22,2024,0.8973769973125453,0.011066683327407902,0.9991222493454763,0.0009154629533359283,0.0001,0.8,"[0.8841998788222187, 0.8897698151852089, 0.9125527203220488, 0.9083916785391746, 0.8919708936940753]","[0.9990825537274786, 0.999642606766031, 0.9995045799000367, 0.997387016239799, 0.9999944900940366]",1,1500
push,large,ee_speed,23,2024,0.902791172447895,0.009899571008508013,0.9999918919937596,4.256877055332884e-07,0.0001,0.8,"[0.8911980863699271, 0.8958507118109038, 0.9139888136037225, 0.915266592782233, 0.8976516576726882]","[0.9999918557848096, 0.9999926942175086, 0.9999916989677324, 0.9999914326425426, 0.999991778356204]",1,1500
