representation,model,layer,probe_seed,split,episode_id,n_windows,r2
dino_best,dinov2_large,15,42,iid,850,68,0.9119187195211204
dino_best,dinov2_large,15,42,iid,871,68,0.747809439816912
dino_best,dinov2_large,15,42,iid,872,68,0.7118211835736974
dino_best,dinov2_large,15,42,iid,887,68,0.7256752076774553
dino_best,dinov2_large,15,42,iid,889,68,0.9235841784088072
dino_best,dinov2_large,15,42,iid,910,68,0.8798824432010329
dino_best,dinov2_large,15,42,iid,939,68,0.8844901734367145
dino_best,dinov2_large,15,42,iid,941,68,0.7231265392782116
dino_best,dinov2_large,15,42,iid,950,68,0.9521646316848636
dino_best,dinov2_large,15,42,iid,956,68,0.9079213199350563
dino_best,dinov2_large,15,42,iid,958,68,0.9541157875776545
dino_best,dinov2_large,15,42,iid,967,68,0.9392577846418565
dino_best,dinov2_large,15,42,iid,972,68,0.8464871773877679
dino_best,dinov2_large,15,42,iid,983,68,0.7505250505075706
dino_best,dinov2_large,15,42,iid,984,68,0.415776974049724
dino_best,dinov2_large,15,42,iid,987,68,0.7628389349548514
dino_best,dinov2_large,15,42,iid,988,68,0.7440395773785298
dino_best,dinov2_large,15,42,iid,989,68,0.8817488898812793
dino_best,dinov2_large,15,42,iid,994,68,0.8715686988538492
dino_best,dinov2_large,15,42,ood,1,68,0.8758142731637804
dino_best,dinov2_large,15,42,ood,3,68,0.8781079819507609
dino_best,dinov2_large,15,42,ood,4,68,0.9340627774907846
dino_best,dinov2_large,15,42,ood,5,68,0.9129064950029003
dino_best,dinov2_large,15,42,ood,6,68,0.9342196872537598
dino_best,dinov2_large,15,42,ood,16,68,0.8702008105160506
dino_best,dinov2_large,15,42,ood,23,68,0.8365241047221297
dino_best,dinov2_large,15,42,ood,25,68,0.8721886521014015
dino_best,dinov2_large,15,42,ood,27,68,0.9327266281925881
dino_best,dinov2_large,15,42,ood,29,68,0.8549801479462675
dino_best,dinov2_large,15,42,ood,36,68,0.9402892282511072
dino_best,dinov2_large,15,42,ood,37,68,0.6726766577528538
dino_best,dinov2_large,15,42,ood,39,68,0.8861438695888775
dino_best,dinov2_large,15,42,ood,43,68,0.9235109725258257
dino_best,dinov2_large,15,42,ood,45,68,0.9020895228039969
dino_best,dinov2_large,15,42,ood,46,68,0.8391426009266127
dino_best,dinov2_large,15,42,ood,50,68,0.9263450208331594
dino_best,dinov2_large,15,42,ood,58,68,0.9540784020462847
dino_best,dinov2_large,15,42,ood,74,68,0.9292828445773352
dino_best,dinov2_large,15,42,ood,75,68,0.9280640668260247
dino_best,dinov2_large,15,42,ood,84,68,0.8087197603811929
dino_best,dinov2_large,15,42,ood,85,68,0.8798337999692893
dino_best,dinov2_large,15,42,ood,87,68,0.8610527151976728
dino_best,dinov2_large,15,42,ood,88,68,0.9231397812413831
dino_best,dinov2_large,15,42,ood,95,68,0.9059447759601541
dino_best,dinov2_large,15,42,ood,97,68,0.5365531997710218
dino_best,dinov2_large,15,42,ood,99,68,0.8995339920881014
dino_best,dinov2_large,15,42,ood,102,68,0.7188118996713009
dino_best,dinov2_large,15,42,ood,107,68,0.9592597294833021
dino_best,dinov2_large,15,42,ood,108,68,0.9433960892869643
dino_best,dinov2_large,15,42,ood,116,68,0.8786184597804656
dino_best,dinov2_large,15,42,ood,117,68,0.8774912347492998
dino_best,dinov2_large,15,42,ood,127,68,0.914576515209587
dino_best,dinov2_large,15,42,ood,135,68,0.9223469131757422
dino_best,dinov2_large,15,42,ood,141,68,0.8858317610272283
dino_best,dinov2_large,15,42,ood,142,68,0.7649419437071959
dino_best,dinov2_large,15,42,ood,145,68,0.8966326478234828
dino_best,dinov2_large,15,42,ood,146,68,0.9390011536230037
dino_best,dinov2_large,15,42,ood,149,68,0.9435582330954828
dino_best,dinov2_large,15,42,ood,152,68,0.9457016637535183
dino_best,dinov2_large,15,42,ood,157,68,0.8510805467103222
dino_best,dinov2_large,15,42,ood,158,68,0.8934786925051189
dino_best,dinov2_large,15,42,ood,161,68,0.8505669047045218
dino_best,dinov2_large,15,42,ood,164,68,0.8231582138991392
dino_best,dinov2_large,15,42,ood,167,68,0.8380475627300996
dino_best,dinov2_large,15,42,ood,168,68,0.8887873314394827
dino_best,dinov2_large,15,42,ood,171,68,0.9125088076660515
dino_best,dinov2_large,15,42,ood,180,68,0.9044327077296516
dino_best,dinov2_large,15,42,ood,181,68,0.704923902785455
dino_best,dinov2_large,15,42,ood,185,68,0.891310441563969
dino_best,dinov2_large,15,42,ood,188,68,0.7069217313481986
dino_best,dinov2_large,15,42,ood,189,68,0.8692645144602476
dino_best,dinov2_large,15,42,ood,190,68,0.8782628971219311
dino_best,dinov2_large,15,42,ood,192,68,0.9261201589211774
dino_best,dinov2_large,15,42,ood,195,68,0.8186629777222334
dino_best,dinov2_large,15,42,ood,201,68,0.8945552648584895
