task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,giant,ee_speed,0,123,0.5137428665073074,0.1379337690515713,0.9076567150315027,0.07691008277229971,0.0001,0.8,"[0.5217018879638382, 0.6419440000263616, 0.4200302530483029, 0.6781892276416122, 0.3068489638564217]","[0.8736868381443549, 0.9980889229331064, 0.8669205106656142, 0.9958685535356893, 0.8037187498787493]",1,1500
push,giant,ee_speed,1,123,0.5607521727955261,0.11957769755796724,0.9249529958811891,0.072509555832484,0.0001,0.8,"[0.6057608821979277, 0.657134995475834, 0.5040260847033878, 0.6817851885837988, 0.3550537130166823]","[0.9265983856065153, 0.9987377931726946, 0.7975794293491143, 0.991348639104489, 0.9105007321731331]",1,1500
push,giant,ee_speed,2,123,0.5996860816534512,0.11381716578250398,0.9680454382127138,0.053822069658369255,0.0003,0.8,"[0.5872356305671365, 0.7205642596194519, 0.5399051092544911, 0.7257757531679385, 0.42494965565823817]","[0.9810711744984596, 0.9999719509810095, 0.9999625710957039, 0.9978820793575413, 0.8613394151308551]",1,1500
push,giant,ee_speed,3,123,0.8388185354989275,0.04330645816038214,0.9937716417667473,0.005916856334465948,0.0001,0.8,"[0.8389759016667544, 0.8690189547775438, 0.8343246818883173, 0.889567376336233, 0.7622057628257897]","[0.993104603115978, 0.9999535835661899, 0.9917859165358491, 0.9999510425598652, 0.9840630630558534]",1,1500
push,giant,ee_speed,4,123,0.8637901650665064,0.027229458526018876,0.9946502587604289,0.00544030476686853,0.001,0.8,"[0.8616684776815229, 0.876532120892675, 0.8591363006318937, 0.9026453462771108, 0.8189685798493298]","[0.9961804777141676, 0.999945841228662, 0.9914043453433073, 0.9999545399828872, 0.9857660895331207]",1,1500
push,giant,ee_speed,5,123,0.8839966689934794,0.020794387617680935,0.9987777702580235,0.002383009708152851,0.0001,0.8,"[0.8707634136841471, 0.8923416570758939, 0.8834551431580359, 0.9175518016879396, 0.8558713293613804]","[0.9999693876173157, 0.9999726933004113, 0.9940117584363962, 0.9999735281974411, 0.9999614837385528]",1,1500
push,giant,ee_speed,6,123,0.9037208629318656,0.011261747717805607,0.9999624143638929,3.86611187698417e-06,0.0001,0.8,"[0.8981523957577643, 0.9001307572644329, 0.9011755177348253, 0.9256238108930558, 0.8935218330092494]","[0.9999634828671882, 0.9999688500521985, 0.9999574658411611, 0.9999626232579234, 0.9999596498009935]",1,1500
push,giant,ee_speed,7,123,0.9059341581242533,0.010353545085209654,0.9994146096673522,0.0010893386713445577,0.0001,0.8,"[0.8936099832761871, 0.9002005212002709, 0.9060069801062574, 0.9246602127273299, 0.9051930933112209]","[0.9999884908053456, 0.997237922873446, 0.999868645286859, 0.9999904270038964, 0.999987562367213]",1,1500
push,giant,ee_speed,8,123,0.9130697067320142,0.010168999246327677,0.9991568472737867,0.001637331227577768,0.0001,0.8,"[0.9020452141190111, 0.9068999968972087, 0.9088429965506273, 0.9312012527121515, 0.9163590733810723]","[0.9999368370583134, 0.9999909273370495, 0.99999020988858, 0.9999838306854122, 0.9958824313995781]",1,1500
push,giant,ee_speed,9,123,0.9194617908807464,0.008227993824861942,0.9999835552647707,2.0143344370982467e-06,0.0001,0.8,"[0.9156108411698086, 0.9083032173417179, 0.9159554520345927, 0.9314984669803039, 0.9259409768773086]","[0.9999852053802308, 0.999984167875573, 0.9999810007859948, 0.9999860056606643, 0.9999813966213903]",1,1500
push,giant,ee_speed,10,123,0.920269009274518,0.006790374849874161,0.9999853456967089,1.3540343251250697e-06,0.0001,0.8,"[0.9171621959472477, 0.909276060372833, 0.9206199763323302, 0.92878822846117, 0.9254985852590092]","[0.999986451981309, 0.9999863363091156, 0.9999834363006153, 0.9999865361764642, 0.9999839677160409]",1,1500
