task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,videomae_large,42,10,0.46337827141497856,0.020909416187169384,0.7117947322726216,0.015748625803487654,0.005,0.8,"[0.4569506425269364, 0.4706691772205941, 0.4952456830117191, 0.4305756859253952, 0.4634501683902479]","[0.7291285881708425, 0.6955334415745997, 0.7216918372617582, 0.6902306493903839, 0.7223891449655233]"
strike,contact_force_native,videomae_large,42,11,0.47114482296156446,0.024181477830679147,0.7239372783464326,0.008552822581468326,0.005,0.8,"[0.49180749935800805, 0.46143894707650535, 0.506015655448912, 0.43996940261294726, 0.4564926103114496]","[0.7319855885605371, 0.714083802838105, 0.7269147769936389, 0.7332084671143623, 0.7134937562255195]"
strike,contact_force_native,videomae_large,42,12,0.48020949422326514,0.028759816962108296,0.7460907915040489,0.022501579915330694,0.005,0.8,"[0.4824846167905419, 0.4698639243184889, 0.5339628477683767, 0.46409639091664723, 0.45063969132227133]","[0.7389918925127191, 0.7224281185272521, 0.7883856780393341, 0.7345829263924526, 0.7460653420484871]"
strike,contact_force_native,videomae_large,42,13,0.4679780015078504,0.02214931884778613,0.7098767432397939,0.019253224076791732,0.005,0.8,"[0.4734349579730054, 0.42855515714112813, 0.48874442491012116, 0.4878190577627217, 0.4613364097522755]","[0.7235643121144063, 0.7168885090936641, 0.7176525013279287, 0.7196292042863228, 0.6716491893766476]"
strike,contact_force_native,videomae_large,42,14,0.4651488128942877,0.02627742745665447,0.6983391287407525,0.01639483599908724,0.005,0.8,"[0.4609634379320593, 0.42825490463919935, 0.5087323715450189, 0.4731480495728916, 0.4546453007822694]","[0.7231738058352084, 0.702757053611748, 0.6782399776642483, 0.7052036725669686, 0.6823211340255892]"
strike,contact_force_native,videomae_large,42,15,0.4736116896086246,0.024974420755893303,0.678521433446605,0.02139170342525207,0.005,0.8,"[0.46340911466082013, 0.43694233040728836, 0.5141837104010427, 0.47816533701650354, 0.47535795555746807]","[0.7166327145557762, 0.6819389036081366, 0.6762540565186368, 0.6539913957412984, 0.6637900968091768]"
strike,contact_force_native,videomae_large,42,16,0.48902975450121333,0.04259525981881527,0.7082029001183724,0.01348012388302506,0.005,0.8,"[0.4910981096526088, 0.4166977925666071, 0.5437456728393484, 0.5157890267837428, 0.47781817066375987]","[0.7137830451959607, 0.7305474325945308, 0.6901491747020236, 0.7045898648583995, 0.7019449832409477]"
strike,contact_force_native,videomae_large,42,17,0.4864257875404719,0.037315128221888906,0.6714471004977851,0.024939561489856352,0.005,0.8,"[0.4864368760907617, 0.422213973682248, 0.5234992029485183, 0.5234047495345382, 0.4765741354462931]","[0.7098577763282492, 0.6850092462062727, 0.6732066225744849, 0.6431811913205265, 0.6459806660593923]"
strike,contact_force_native,videomae_large,42,18,0.49190126385399713,0.03378473416091312,0.6784462978474237,0.024619999727421148,0.005,0.8,"[0.4891537617779861, 0.43499254928134357, 0.5325555204096349, 0.519116432138591, 0.48368805566243]","[0.7119951748724846, 0.6823830246698608, 0.6732766766953858, 0.6363961202890654, 0.688180492710322]"
strike,contact_force_native,videomae_large,42,19,0.5169428851583602,0.036704916912116234,0.7028027129246663,0.03293374705807727,0.005,0.8,"[0.531471855741916, 0.4585168755150554, 0.5715026424530303, 0.5178545678651001, 0.505368484216699]","[0.7553838261838141, 0.6858702201056954, 0.691672099502592, 0.6593409947695323, 0.7217464240616975]"
strike,contact_force_native,videomae_large,42,20,0.5291214622094867,0.03824921423319979,0.7028800126677184,0.03931009570876908,0.005,0.8,"[0.5653335355974188, 0.47389164470399836, 0.5778413782204981, 0.5225957958566703, 0.5059449566688481]","[0.7633776930806222, 0.6827408451828653, 0.6958680131572614, 0.6471190366269588, 0.7252944752908843]"
strike,contact_force_native,videomae_large,42,21,0.5324170022219779,0.04524056068375471,0.6996558360761954,0.015799734157812162,0.005,0.8,"[0.5889257904204613, 0.46725477766697343, 0.5770452851493806, 0.5232444689624254, 0.5056146889106483]","[0.7085473311802997, 0.714122030062895, 0.7044694133723493, 0.669140840565024, 0.7019995652004094]"
strike,contact_force_native,videomae_large,42,22,0.5217167114985123,0.039851239095092736,0.7246526796260969,0.023337392181796403,0.003,0.8,"[0.5727552976521657, 0.4610660148296587, 0.5555851252984929, 0.5199786615457518, 0.4991984581664921]","[0.767901593447513, 0.7074864531443974, 0.7011429129478306, 0.7223656191629498, 0.7243668194277941]"
strike,contact_force_native,videomae_large,42,23,0.5250020408854308,0.04097349366490977,0.7130202089134112,0.026374510627073366,0.005,0.8,"[0.5830726114559139, 0.46797818565360083, 0.5527349308085974, 0.5277437685518453, 0.49348070795719656]","[0.7593866615635274, 0.6951336699223691, 0.6843393295719336, 0.7034852153198088, 0.7227561681894176]"
