task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
peg_insert,large,ee_speed,0,42,0.2649845171573774,0.06413629949801172,0.4528315861828192,0.013958737297200529,0.003,0.01,"[0.24246047258432257, 0.34084199761733813, 0.15290782172712314, 0.2974435172806964, 0.2912687765774069]","[0.47438048933785293, 0.44726980248786585, 0.43130143434362755, 0.4554745967105748, 0.4557316080341748]",1,2500
peg_insert,large,ee_speed,1,42,0.3174853162254937,0.06357916639097487,0.51108231195146,0.00890270132393998,0.003,0.01,"[0.3447693996171004, 0.39690933376360704, 0.20329848069727563, 0.32802016301098724, 0.31442920403849806]","[0.5233625957755309, 0.5052892377258638, 0.5124572331372736, 0.5166150834141966, 0.4976874097044357]",1,2500
peg_insert,large,ee_speed,2,42,0.35181991342319885,0.08427276589738031,0.5661136532204034,0.03609381122121162,0.001,0.01,"[0.3641390951021216, 0.4837411335438446, 0.22710583781618832, 0.3753004372675627, 0.3088130633862771]","[0.5975994892670358, 0.5690968364224329, 0.4979862936526869, 0.5953076875240375, 0.5705779592358241]",1,2500
peg_insert,large,ee_speed,3,42,0.38266650870767027,0.0875447130332821,0.6219480656923217,0.04211873931933892,0.001,0.01,"[0.37607307683831714, 0.5266910098528611, 0.2550634951003068, 0.40227827551570106, 0.3532266862311655]","[0.6707262759854433, 0.6472470174040328, 0.5459863127444616, 0.6166203332644696, 0.6291603890632012]",1,2500
peg_insert,large,ee_speed,4,42,0.39981269923659035,0.07823353464937356,0.648789173930572,0.02398286965299944,0.003,0.1,"[0.39079344189909004, 0.5180615159338411, 0.275041118367232, 0.38697333085232677, 0.42819408913046186]","[0.6911499124647944, 0.6187218597620419, 0.6536057500114528, 0.6422139679776806, 0.6382543794368902]",1,2500
peg_insert,large,ee_speed,5,42,0.4619609783055455,0.07674372982700936,0.6605496750592467,0.031180911435025837,0.003,0.1,"[0.4209533537411757, 0.5815268677260605, 0.3499020197194773, 0.46544454873674757, 0.49197810160426625]","[0.6909958503951041, 0.6595474768817866, 0.6014625321466519, 0.6765164872337228, 0.6742260286389676]",1,2500
peg_insert,large,ee_speed,6,42,0.46139597261141113,0.06486427044280119,0.7030181879773825,0.023310277421373714,0.003,0.1,"[0.45235153877229217, 0.5629070663941911, 0.35896941783456904, 0.47378419512886927, 0.45896764492713404]","[0.7408275571102638, 0.6704716161092052, 0.7029239759412116, 0.7107937076242058, 0.6900740831020261]",1,2500
peg_insert,large,ee_speed,7,42,0.5171316281946935,0.058476751300779055,0.7265487720637311,0.025489083503612328,0.003,0.1,"[0.5118163635496417, 0.60537744266558, 0.4267081949733831, 0.5440902162523749, 0.49766592353248773]","[0.7664714260952432, 0.7456594791701256, 0.7140586708084153, 0.6982626975556265, 0.7082915866892459]",1,2500
peg_insert,large,ee_speed,8,42,0.5389130151184492,0.06510176185265576,0.7086743136277043,0.011740200988950738,0.003,0.01,"[0.5242584642656083, 0.6170467792632763, 0.42992261508003893, 0.5929497103056551, 0.5303875066776675]","[0.7272562113951044, 0.7024708999125074, 0.6915824419391912, 0.7099936452566639, 0.712068369635054]",1,2500
peg_insert,large,ee_speed,9,42,0.5601804488359677,0.050971013437752344,0.7156970500948058,0.010762667310104314,0.003,0.01,"[0.5535826757456719, 0.6230641162298399, 0.47945302041593363, 0.6053915389102629, 0.5394108928781309]","[0.7331297459750585, 0.7234818628621351, 0.7085375531846645, 0.7070973184409453, 0.7062387700112255]",1,2500
peg_insert,large,ee_speed,10,42,0.5792996720245425,0.056169943547135295,0.7295759074031146,0.014132884357814174,0.003,0.1,"[0.5804169829473225, 0.6580306153306541, 0.5017261837657686, 0.620324295705023, 0.5360002823739443]","[0.7507599655751833, 0.7382913200140592, 0.7276168317926613, 0.7092891227125011, 0.7219222969211684]",1,2500
peg_insert,large,ee_speed,11,42,0.5886480593629325,0.048329579946417116,0.7317761019979159,0.013562764383456652,0.003,0.1,"[0.5750385556935567, 0.6663584758982654, 0.5384272136458519, 0.6193653795470662, 0.5440506720299224]","[0.7524977366578754, 0.7417516436986702, 0.725534934180305, 0.7144078175421849, 0.7246883779105444]",1,2500
peg_insert,large,ee_speed,12,42,0.6193465441318695,0.055848803220802413,0.7665707384796446,0.012346911132370218,0.003,0.01,"[0.5854080818571997, 0.7076793870550774, 0.5588919317894352, 0.6608981500067773, 0.5838551699508581]","[0.7794402181581448, 0.7584417627713697, 0.74706271482196, 0.7694309757245779, 0.778478020922171]",1,2500
peg_insert,large,ee_speed,13,42,0.6276433538143523,0.049532282866152785,0.7788888169756386,0.022497066886190832,0.003,0.01,"[0.6169531996604342, 0.7044254034607919, 0.5721863883365466, 0.6618571852549011, 0.582794592359088]","[0.7972491371597981, 0.7887995290325329, 0.8039796104949338, 0.7476266172673787, 0.7567891909235498]",1,2500
peg_insert,large,ee_speed,14,42,0.658680623042165,0.0455032898882127,0.793836285276315,0.016157542778806672,0.003,0.01,"[0.6497320269044202, 0.7184497220737608, 0.5963318997469831, 0.7015021964049145, 0.6273872700807462]","[0.8075698108216625, 0.8014125704388694, 0.7830979991013047, 0.7674776522155919, 0.8096233938041464]",1,2500
peg_insert,large,ee_speed,15,42,0.6541286925797367,0.05465426989770655,0.7989268952547771,0.017596113326119205,0.003,0.01,"[0.6548022227163603, 0.7326198544659218, 0.5981767390631796, 0.6943590537229706, 0.5906855929302515]","[0.80550506959639, 0.7961577542083708, 0.8135666293999079, 0.7661157019236133, 0.8132893211456038]",1,2500
peg_insert,large,ee_speed,16,42,0.6783353757301972,0.04880326225603289,0.8116762214397374,0.007026045338087557,0.003,0.01,"[0.6756473396352042, 0.7511796640850398, 0.6236117286013663, 0.7123414649018498, 0.6288966814275259]","[0.8115576875216661, 0.8014656305855571, 0.8182267267948884, 0.8067644927413384, 0.820366569555237]",1,2500
peg_insert,large,ee_speed,17,42,0.6853398176420759,0.047165391652153776,0.823508775559622,0.004472058136328766,0.003,0.01,"[0.6892231927688617, 0.7486801155228576, 0.6306033556057067, 0.7239390009598352, 0.6342534233531176]","[0.823244726519123, 0.8157246532614785, 0.8277310024529859, 0.8227582808088358, 0.8280852147556864]",1,2500
peg_insert,large,ee_speed,18,42,0.6760370357359509,0.05113445666439963,0.7952807406107918,0.010310378758918933,0.003,0.01,"[0.6701062190449852, 0.7490793882687862, 0.6177518941814568, 0.7178147094304408, 0.625432967754085]","[0.7976235125286951, 0.7917601198394926, 0.8108473311563473, 0.7972460508435588, 0.7789266886858646]",1,2500
