task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_speed,0,123,0.8129700091781868,0.04039559715333645,0.9924700325703976,0.010008229712392779,0.0001,0.8,"[0.7901049952542546, 0.8642810578053174, 0.7499910312691727, 0.8450819351733271, 0.8153910263888625]","[0.9999845426713795, 0.9999848701217399, 0.974976872879256, 0.9874235294147762, 0.9999803477648358]",1,1500
push,large,ee_speed,1,123,0.8382805710809473,0.03172853539172651,0.9880735308413972,0.020988698894747332,0.0001,0.8,"[0.8191829015712375, 0.8735197190686931, 0.7860500776253867, 0.8612111972379637, 0.8514389599014549]","[0.9999841108133645, 0.9994721920043182, 0.9462756630945617, 0.99478213815927, 0.9998535501354713]",1,1500
push,large,ee_speed,2,123,0.8459085741926945,0.038481550197744595,0.9930131109506183,0.01131323793869886,0.0001,0.8,"[0.8429079031125652, 0.8910905974793573, 0.7941158281398215, 0.8869430668684689, 0.8144854753632593]","[0.9999932920775877, 0.9999906316192969, 0.9708260663080527, 0.9999923982491712, 0.9942631664989833]",1,1500
push,large,ee_speed,3,123,0.8478954844715302,0.024528194394449566,0.9922540923608087,0.009371024877635562,0.0001,0.8,"[0.8469232073926345, 0.8874843836768481, 0.8241805622725976, 0.8600215018898092, 0.820867767125762]","[0.9999935628947892, 0.999144784967767, 0.9777784434599434, 0.9843620051367308, 0.9999916653448135]",1,1500
push,large,ee_speed,4,123,0.8563978785870873,0.015889226054837675,0.9910006397319859,0.00678367753597166,0.0001,0.8,"[0.8521762505568204, 0.8679062378305333, 0.8480938922119559, 0.8797384952804456, 0.8340745170556809]","[0.9999908052234523, 0.9945410737414971, 0.9802186086243779, 0.9870479862021961, 0.9932047248684065]",1,1500
push,large,ee_speed,5,123,0.8855721674437851,0.012404056799331391,0.9949582066975294,0.00765000535552484,0.0001,0.8,"[0.873608606903619, 0.8989326708882388, 0.8775736677920937, 0.9023248419644063, 0.8754210496705673]","[0.9996452865792099, 0.996779020860661, 0.9797964592594989, 0.9992319684922017, 0.9993382982960753]",1,1500
push,large,ee_speed,6,123,0.8785587945440143,0.020602634863763274,0.9962621619119382,0.0038955927016463237,0.0001,0.8,"[0.8413368014724003, 0.8992674177698635, 0.8752675480556511, 0.881352120540749, 0.8955700848814082]","[0.9910058473956173, 0.9982942953181394, 0.9921308780497577, 0.9999190955851868, 0.9999606932109897]",1,1500
push,large,ee_speed,7,123,0.8928847425813592,0.02203442190240559,0.9976956989305051,0.0030029138318472454,0.0001,0.8,"[0.8548496199914389, 0.9010808220392645, 0.894972678306579, 0.922951513305276, 0.8905690792642372]","[0.9959795523360754, 0.999989344961572, 0.9925520961103315, 0.9999883976897875, 0.9999691035547598]",1,1500
push,large,ee_speed,8,123,0.9112301951450918,0.016569313500091557,0.9982639871857009,0.002019357138520851,0.0001,0.8,"[0.8810549141851602, 0.9160036905687164, 0.9089025674260052, 0.9300697826361128, 0.9201200209094649]","[0.9998995349398689, 0.9996779325081014, 0.9943891660391404, 0.9982524246867652, 0.999100877754628]",1,1500
push,large,ee_speed,9,123,0.9161257594370497,0.010391043006332297,0.9998845288663369,0.000170361429041202,0.0001,0.8,"[0.8971999386388906, 0.9188934604921977, 0.9139812762190149, 0.924294572766176, 0.9262595490689689]","[0.9999936114057214, 0.9998932020237685, 0.9999916386144322, 0.9995525669588378, 0.999991625328925]",1,1500
