task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,videomae_large,123,0,0.18876324105309808,0.022199671818564543,0.48476786390581716,0.0311219034176375,0.005,0.8,"[0.2190354128506361, 0.16713965634881323, 0.19938055746941508, 0.15935873882101637, 0.1989018397756096]","[0.4488786241693776, 0.48353824387019484, 0.5425484714820017, 0.47523145345745954, 0.47364252655005257]"
strike,contact_force_native,videomae_large,123,1,0.230749481122771,0.010303391142797498,0.4914208257048401,0.041530081067748026,0.0001,0.8,"[0.2325696090082674, 0.2346916367752766, 0.22985380676053546, 0.24411652009921025, 0.2125158329705653]","[0.49354297760514665, 0.44970864273181965, 0.4422012476541578, 0.5198070749229143, 0.5518441856101621]"
strike,contact_force_native,videomae_large,123,2,0.2610808304618937,0.017829787229125114,0.5342102152262755,0.04885788331994142,0.0001,0.8,"[0.27833210467981995, 0.28233303655031716, 0.2632340959599736, 0.24288808339350676, 0.2386168317258509]","[0.517116265924976, 0.5166556625423997, 0.48000560246636936, 0.6258041360266993, 0.5314694091709333]"
strike,contact_force_native,videomae_large,123,3,0.29043858491703267,0.024183340378649425,0.6343471543886448,0.06392708397687251,0.005,0.8,"[0.2797283194824616, 0.3260581765424523, 0.31097809816555333, 0.2611554092776438, 0.27427292111705237]","[0.6631796641697749, 0.5067364760043419, 0.661074380150444, 0.6684299869002733, 0.6723152647183899]"
strike,contact_force_native,videomae_large,123,4,0.33830083663178134,0.020341672275323037,0.691801041941762,0.020231426608746102,0.005,0.8,"[0.3106959739920043, 0.3281217089346905, 0.36815209032885343, 0.3541144318458399, 0.3304199780575183]","[0.7050047385569775, 0.706756228292966, 0.6524973849701425, 0.6928084828952128, 0.7019383749935111]"
strike,contact_force_native,videomae_large,123,5,0.3537603946245856,0.01955563884956085,0.6773270384863322,0.032314907708190066,0.005,0.8,"[0.324754277006041, 0.35484493583638665, 0.3768087504665707, 0.33997228428107773, 0.3724217255328518]","[0.7171562947267309, 0.7070178499293167, 0.6716077894325241, 0.6269148717523182, 0.6639383865907718]"
strike,contact_force_native,videomae_large,123,6,0.396900529664281,0.03531621645735858,0.6770082874299477,0.06854941052837571,0.003,0.8,"[0.3758789711667566, 0.42902601554784914, 0.4378860148406025, 0.341481008373381, 0.4002306383928157]","[0.7119447798301868, 0.6942705799171908, 0.7405000663030394, 0.5441523265775885, 0.6941736845217328]"
strike,contact_force_native,videomae_large,123,7,0.39177978562334337,0.02666394521143529,0.6588236559498838,0.04873641034762389,0.003,0.8,"[0.3646550382622529, 0.41470067332564586, 0.42063203761182477, 0.3553985032706237, 0.4035126756463696]","[0.713914997099063, 0.653936775444233, 0.6828740344687858, 0.5693419637600912, 0.6740505089772459]"
strike,contact_force_native,videomae_large,123,8,0.4436859947570294,0.027446057846156804,0.735423828819926,0.03007853447609028,0.003,0.8,"[0.4622724614136189, 0.4402533510815254, 0.48521341189526435, 0.4090890656341737, 0.42160168376056484]","[0.7713837503922498, 0.7139634103177263, 0.7706591651394525, 0.7226315821934708, 0.6984812360567303]"
strike,contact_force_native,videomae_large,123,9,0.4455934211840523,0.025248159870828804,0.7222016786848613,0.0037668053094920798,0.001,0.8,"[0.4586247641898642, 0.4734111109767485, 0.46541080827478154, 0.4129394316091787, 0.41758099086968836]","[0.7234983630801323, 0.725019223079528, 0.7262124364631046, 0.7156663041825426, 0.720612066618999]"
