task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening,large,2024,0,0.9611861218151055,0.0031149557983228995,0.9841184901324462,0.0006003311339976646,0.9023065326633166,0.013679515736275962,0.005,0.01,"[0.955675, 0.960275, 0.9621, 0.9647483649402793, 0.9631322441352491]","[0.9838741590819152, 0.9841254137850893, 0.9851257215721007, 0.9832691364831823, 0.984198019739944]"
strike,contact_happening,large,2024,1,0.968275529658342,0.005189969520615596,0.9870125532507711,0.001121379599577085,0.9163366834170855,0.004285062256426513,0.005,0.01,"[0.9632499999999999, 0.96905, 0.96395, 0.977727835155678, 0.967399813136032]","[0.9880496981802878, 0.986330173805441, 0.9880528388640775, 0.9851550984412618, 0.9874749569627866]"
strike,contact_happening,large,2024,2,0.9806965620817657,0.00501467267825157,0.995472094838046,0.00042723465746048473,0.935896984924623,0.016731803810590546,0.005,0.01,"[0.974925, 0.979775, 0.9780749999999999, 0.9898992449685614, 0.9808085654402667]","[0.9959610806464784, 0.994998461064943, 0.9958307422692069, 0.9949310856342644, 0.9956391045753374]"
strike,contact_happening,large,2024,3,0.9821859449256332,0.005404433022090038,0.9971608267629207,0.0013159362067923955,0.9353768844221104,0.009645260348781595,0.005,0.01,"[0.973025, 0.981775, 0.9832249999999999, 0.9899497487437185, 0.9829549758844474]","[0.99806847946935, 0.9976711829699563, 0.99821452126557, 0.9946193693305618, 0.9972305807791654]"
strike,contact_happening,large,2024,4,0.9862318642206006,0.00416364725179035,0.9980435262542487,0.0010705792736769733,0.9504120603015075,0.006708695159467163,0.005,0.01,"[0.9801, 0.983375, 0.9868, 0.9920456554127421, 0.9888386656902604]","[0.9987390154584457, 0.9984689166525337, 0.9989886998197247, 0.9960009461138061, 0.9980200532267336]"
strike,contact_happening,large,2024,5,0.9904281739097497,0.0059064456911236025,0.9987083966387205,0.0008941852149362662,0.9574246231155777,0.008327995479061857,0.005,0.01,"[0.979825, 0.9900499999999999, 0.9906999999999999, 0.9972727961415117, 0.9942930734072372]","[0.9991064754618375, 0.9990656465725718, 0.9994456693111223, 0.9969486263336054, 0.998975565514465]"
strike,contact_happening,large,2024,6,0.9928527078861645,0.005503128135283783,0.999614443843788,0.00041403949294026516,0.9664472361809044,0.012072505864297133,0.005,0.01,"[0.9825250000000001, 0.9946249999999999, 0.993275, 0.9989646726092776, 0.9948738668215449]","[0.9998272623915679, 0.9998319734172525, 0.9999042091444149, 0.9987954279520239, 0.9997133463136805]"
strike,contact_happening,large,2024,7,0.9940370529784601,0.0029374089467287786,0.9998023867616641,8.387076886133764e-05,0.9729572864321607,0.007284792745737513,0.005,0.01,"[0.9889749999999999, 0.994475, 0.9932249999999999, 0.9977273301179264, 0.9957829347743744]","[0.9997550266644053, 0.9998068479469351, 0.9999481787174704, 0.9998073311288673, 0.9996945493506432]"
strike,contact_happening,large,2024,8,0.9933312091866368,0.0018701983162979692,0.999769173294,0.00010226466276105717,0.9664371859296483,0.007518764351829926,0.003,0.01,"[0.9906, 0.99335, 0.992125, 0.9959596979874246, 0.994621347945759]","[0.9998005665793557, 0.9997895741860918, 0.9999089201700995, 0.9997540730669281, 0.9995927324675243]"
strike,contact_happening,large,2024,9,0.9938586273073913,0.0019924746353876584,0.9999450993152916,1.994322401675523e-05,0.9694522613065326,0.00910580149232653,0.005,0.01,"[0.9906, 0.993425, 0.9934750000000001, 0.9964394838514179, 0.9953536526855382]","[0.9999340456404169, 0.9999293346147324, 0.9999842965810516, 0.9999404762837151, 0.9999373434565423]"
