task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,videomae_large,2024,0,0.1865842859796459,0.01793183283225139,0.4887133259675494,0.011077684993825498,0.005,0.8,"[0.2050829383915843, 0.18238964115406742, 0.1932900103474069, 0.15391766466077883, 0.19824117534439212]","[0.47936447483676237, 0.48686228037590107, 0.5103388183200056, 0.4841086791443412, 0.48289237716073696]"
strike,contact_force_native,videomae_large,2024,1,0.22647149594531268,0.01822372017741846,0.5355130455097985,0.035964046373238,0.005,0.8,"[0.22659721258648158, 0.2500800903941004, 0.21115098366713592, 0.2426732251963748, 0.20185596788247073]","[0.4720377889620745, 0.5534099166579477, 0.5623120831723589, 0.5201728124169355, 0.5696326263396758]"
strike,contact_force_native,videomae_large,2024,2,0.2543890131142807,0.019997931500939592,0.5908813171237413,0.050171206817493104,0.005,0.8,"[0.26155178407305213, 0.28199532737130006, 0.2635800249519006, 0.2406385660920327, 0.22417936308311825]","[0.4955693982641518, 0.6207709345615101, 0.6241808805218565, 0.6291147720632901, 0.5847706002078972]"
strike,contact_force_native,videomae_large,2024,3,0.2924078715781679,0.02320043020260366,0.6293167550153111,0.04631950858522625,0.005,0.8,"[0.28557590656225096, 0.32209530140230835, 0.3173029485782347, 0.26721757366754106, 0.2698476276805045]","[0.6665372521817414, 0.5694553580118022, 0.6606478595308134, 0.5762924262108067, 0.6736508791413922]"
strike,contact_force_native,videomae_large,2024,4,0.340149946280574,0.016332064069584245,0.6640528281571338,0.046628698604063455,0.003,0.8,"[0.3112206925557366, 0.34472903087116846, 0.3561553142761953, 0.3539354158032513, 0.3347092778965184]","[0.7032040358153678, 0.5804899995353978, 0.6963055032711348, 0.695046747143199, 0.6452178550205698]"
strike,contact_force_native,videomae_large,2024,5,0.35689125672104316,0.019057537428421627,0.6796154420418405,0.04206893478171964,0.003,0.8,"[0.3247538377775875, 0.3752864223112422, 0.3744458115443706, 0.34694384879431606, 0.36302636317769954]","[0.7171564483339766, 0.6075934145450708, 0.7071907425432412, 0.7101629059448393, 0.6559736988420746]"
strike,contact_force_native,videomae_large,2024,6,0.399831311302596,0.03267559067493016,0.6722662420254939,0.0345909183319632,0.001,0.8,"[0.3758647462858976, 0.43557025997194887, 0.4347122303909374, 0.3521956225764281, 0.40081369728776806]","[0.7119936058271621, 0.6382443981409032, 0.6970594637909059, 0.6240994108350009, 0.6899343315334975]"
strike,contact_force_native,videomae_large,2024,7,0.3860812059148507,0.030411523636640944,0.6685095390762885,0.04673038395735678,0.001,0.8,"[0.3646408191511896, 0.41211930358964177, 0.4191690987239427, 0.33824081691384333, 0.3962359911956359]","[0.7138983216161763, 0.6183718396195579, 0.7014537953346323, 0.6051072000727223, 0.7037165387383546]"
strike,contact_force_native,videomae_large,2024,8,0.44285814108766547,0.028008677861875515,0.7321804071451309,0.03272104850842638,0.003,0.8,"[0.4612603781801169, 0.44088615420958643, 0.48536034113737025, 0.4090939362285706, 0.4176898956826831]","[0.770894879507501, 0.6928014976694041, 0.770169348564117, 0.7225764996174153, 0.704459810367217]"
strike,contact_force_native,videomae_large,2024,9,0.4467683932211883,0.026565095601130274,0.6956310162918101,0.037761103721435305,0.001,0.8,"[0.45862056490610603, 0.4792340006493273, 0.46539457592003486, 0.4170465603002894, 0.4135462643301838]","[0.7235148897202041, 0.6526714561987164, 0.7262043873828448, 0.6463391214742489, 0.7294252266830371]"
