target,layer,r2_mean,r2_std,mse_mean,mse_std
contact_flag,0,0.4351524472236633,0.013232814422268206,0.06010622754693028,0.002437816030189574
contact_flag,1,0.5955041527748108,0.01827174186299376,0.04300196766853328,0.001218099299312746
contact_flag,2,0.6206687331199646,0.020792716995600688,0.04031656533479686,0.0013568248386116974
contact_flag,3,0.6352742433547973,0.019800288923323684,0.03877200633287424,0.001562245862052079
contact_flag,4,0.6596887350082398,0.017999170675978688,0.036172509938478405,0.001227669720904337
contact_flag,5,0.6682928800582886,0.02267339890290618,0.0352273970842361,0.0009557465535470375
contact_flag,6,0.6784871101379395,0.015229250206833177,0.03419253230094904,0.001516385690111163
contact_flag,7,0.6919704556465149,0.014907950011916984,0.03274089917540546,0.0008424783769399495
contact_flag,8,0.6988190174102783,0.01607250296596106,0.032004234194755524,0.0006707853233589479
contact_flag,9,0.7134810209274292,0.012302345621508972,0.03046502172946926,0.0009683323421323897
contact_flag,10,0.7284351944923401,0.015210798339698715,0.028862297907471617,0.001014279904822553
contact_flag,11,0.7355272531509399,0.014757522508301549,0.028102024272084202,0.0006700963357835937
contact_flag,12,0.7652701258659362,0.012090789914036781,0.02494394853711124,0.0004809774796585734
contact_flag,13,0.7688726305961608,0.01195963693352112,0.02456163205206388,0.0005072188189526549
contact_flag,14,0.7720873355865479,0.013133517688873728,0.02421608194708818,0.0006283812725802948
contact_flag,15,0.7751458406448364,0.014263337294485642,0.0238897949457168,0.0008349333702737382
contact_flag,16,0.7766067981719971,0.009394320805365465,0.02375609017908568,0.0008497551482569076
contact_flag,17,0.784533679485321,0.012865524933210502,0.022891285642981478,0.0005736647412262512
contact_flag,18,0.7770874500274658,0.016330872488747882,0.0236693769693374,0.0007384766176186954
contact_flag,19,0.7843235850334167,0.014006297872155836,0.0229039371013641,0.00036675624818388933
contact_flag,20,0.7857195138931274,0.013849976777471362,0.02275941856205458,0.0005711065253966691
contact_flag,21,0.7886512637138366,0.009246761153362598,0.022464759275317138,0.00035760675695074525
contact_flag,22,0.7870148420333862,0.011611781416927851,0.022634522989392242,0.0006658150398139994
contact_flag,23,0.7848937630653381,0.011299907518321271,0.022857725992798738,0.0004421228574343975
contact_force_log1p_mag,0,0.40860087871551515,0.019782792303359206,0.7814158201217651,0.053127489347054906
contact_force_log1p_mag,1,0.6054805159568787,0.019897541436639556,0.5203789651393891,0.02323050713640047
contact_force_log1p_mag,2,0.6358289003372193,0.02175890081998594,0.4800787091255188,0.019149273393218952
contact_force_log1p_mag,3,0.6519078254699707,0.020643246791687497,0.45887919068336486,0.01805495173432595
contact_force_log1p_mag,4,0.6807447075843811,0.019721555775695794,0.4207676887512207,0.01495350863039048
