target,layer,r2_mean,r2_std,mse_mean,mse_std
contact_flag,0,1.0,0.0,0.0,0.0
contact_flag,1,1.0,0.0,0.0,0.0
contact_flag,2,1.0,0.0,0.0,0.0
contact_flag,3,1.0,0.0,0.0,0.0
contact_flag,4,1.0,0.0,0.0,0.0
contact_flag,5,1.0,0.0,0.0,0.0
contact_flag,6,1.0,0.0,0.0,0.0
contact_flag,7,1.0,0.0,0.0,0.0
contact_flag,8,1.0,0.0,0.0,0.0
contact_flag,9,1.0,0.0,0.0,0.0
contact_flag,10,1.0,0.0,0.0,0.0
contact_flag,11,1.0,0.0,0.0,0.0
contact_flag,12,1.0,0.0,0.0,0.0
contact_flag,13,1.0,0.0,0.0,0.0
contact_flag,14,1.0,0.0,0.0,0.0
contact_flag,15,1.0,0.0,0.0,0.0
contact_flag,16,1.0,0.0,0.0,0.0
contact_flag,17,1.0,0.0,0.0,0.0
contact_flag,18,1.0,0.0,0.0,0.0
contact_flag,19,1.0,0.0,0.0,0.0
contact_flag,20,1.0,0.0,0.0,0.0
contact_flag,21,1.0,0.0,0.0,0.0
contact_flag,22,1.0,0.0,0.0,0.0
contact_flag,23,1.0,0.0,0.0,0.0
contact_force,0,0.10538605004549025,0.007130243747206174,1.5834921598434448,0.022489017058771876
contact_force,1,0.24653347730636596,0.003838718975825394,1.3336757183074952,0.018652791394438827
contact_force,2,0.2738101005554199,0.0033848828600595827,1.2854445695877075,0.02202624381155463
contact_force,3,0.30906438231468203,0.0056081600087586544,1.222909927368164,0.010171749929355796
contact_force,4,0.3310787737369537,0.00578114266868641,1.184032964706421,0.019268316009622054
contact_force,5,0.34170758128166195,0.0019059005094736142,1.1652387380599976,0.01795727640367239
contact_force,6,0.35085527300834657,0.0015906275878089778,1.1490373849868774,0.016767163124629655
contact_force,7,0.3583191037178039,0.007462206941603468,1.1358224153518677,0.02073317247886389
contact_force,8,0.3643126666545868,0.009413658904900793,1.1250917434692382,0.01348601524638917
contact_force,9,0.3657945156097412,0.0021809572632593604,1.1225618600845337,0.013788581948696421
contact_force,10,0.36733433008193966,0.008592736745010996,1.1198965311050415,0.024043882576962623
contact_force,11,0.3764494061470032,0.00684226505017135,1.1037245750427247,0.019479708084243586
contact_force,12,0.38028165698051447,0.002708771720536645,1.0969513177871704,0.016636832805743972
contact_force,13,0.38905178904533383,0.0023652748278862,1.081426167488098,0.01583580189006809
contact_force,14,0.39733568429946897,0.0027150360461275684,1.0667803764343262,0.017428150149267626
contact_force,15,0.40536234378814695,0.0026168448571725544,1.0525559425354003,0.015963382350700463
contact_force,16,0.3888712704181671,0.02847997914442503,1.0821656703948974,0.06327678011231551
contact_force,17,0.40996882915496824,0.005733370669383633,1.0444671154022216,0.022400083367797176
contact_force,18,0.4014274001121521,0.01989374980184751,1.0593140602111817,0.030092784988009044
contact_force,19,0.37595144510269163,0.038774760609251634,1.1044257164001465,0.06652646436090184
contact_force,20,-0.12088224291801457,0.7860181116282253,1.9927058219909668,1.423353001460557
contact_force,21,0.39676987528800967,0.02962998736679084,1.0678011417388915,0.05566665566565475
contact_force,22,0.38272361159324647,0.022133468045127603,1.092525601387024,0.039018902508309646
contact_force,23,0.35265623927116396,0.04255864854921689,1.1457398891448975,0.07531585389089963
contact_force_log1p_mag,0,0.2309735298156738,0.015682038066824916,0.09042734950780866,0.0014680777368810392
contact_force_log1p_mag,1,0.36384849548339837,0.012820338910044691,0.07480532526969907,0.001364519754702065
contact_force_log1p_mag,2,0.3769516348838806,0.010972731617159906,0.0732741847634315,0.001749421608284988
contact_force_log1p_mag,3,0.39246653318405145,0.014809712456239283,0.07143608182668681,0.0013981466230271816
contact_force_log1p_mag,4,0.3987846255302429,0.010745785627325387,0.07070476114749905,0.0016070923409913845
contact_force_log1p_mag,5,0.3994571685791016,0.012315673090865682,0.0706271544098854,0.0018309708351282779
contact_force_log1p_mag,6,0.4063872814178467,0.011852781963782259,0.0698162257671356,0.0019795022255917386
contact_force_log1p_mag,7,0.4194257020950317,0.011439220379991608,0.06827792823314663,0.0016893773041748619
contact_force_log1p_mag,8,0.43090049028396604,0.012508445521834173,0.066931040585041,0.001905371438326934
contact_force_log1p_mag,9,0.4325221419334412,0.010067297624880883,0.06673825532197948,0.0015722731848767965
contact_force_log1p_mag,10,0.43573386669158937,0.008510459295208241,0.06636249274015422,0.0015400300842793539
contact_force_log1p_mag,11,0.44176497459411623,0.009688995341054779,0.06565299332141872,0.001619079388356659
contact_force_log1p_mag,12,0.44553418159484864,0.010484929032337841,0.06520615518093106,0.0014998848485060525
contact_force_log1p_mag,13,0.4574270248413086,0.009757577752805599,0.06380827650427814,0.0014589456890082132
contact_force_log1p_mag,14,0.4613532543182373,0.010338985136550276,0.0633441440761089,0.0013783908740466846
contact_force_log1p_mag,15,0.4698728919029236,0.01105560099610597,0.062340897321700985,0.0013757043350163195
contact_force_log1p_mag,16,0.47073476314544677,0.009162042354779106,0.062246728688478414,0.0015758987570877912
contact_force_log1p_mag,17,0.47273356914520265,0.012018309737854014,0.0619993552565574,0.0011808001563535933
contact_force_log1p_mag,18,0.4718783974647522,0.01719592177486777,0.062084273993968896,0.0010063952573964093
contact_force_log1p_mag,19,0.4638556241989136,0.012505363654802391,0.06304853484034531,0.0015453394306493274
contact_force_log1p_mag,20,0.4681732773780823,0.01688358962540731,0.06254117712378499,0.0020691134090476313
contact_force_log1p_mag,21,0.473647403717041,0.013087541573645825,0.06191080361604688,0.0021873333302250956
contact_force_log1p_mag,22,0.46701841354370116,0.011808350546288558,0.06267232596874231,0.0012042863737128102
contact_force_log1p_mag,23,0.46194928884506226,0.010481837456234565,0.06328448653221126,0.001897715064359696
contact_force_mag,0,0.082446277141571,0.011819798691265829,2.21183500289917,0.0374735909309982
contact_force_mag,1,0.14565957784652706,0.010278010656670429,2.059556245803833,0.04085507197019772
contact_force_mag,2,0.1566231250762939,0.008714019346418297,2.033264231681824,0.04666485952552461
contact_force_mag,3,0.1706559896469116,0.010203271300815334,1.9992523908615112,0.037084357782697565
contact_force_mag,4,0.17697898149490351,0.0070274049511836086,1.9841360807418824,0.040967865851048724
contact_force_mag,5,0.1808250069618225,0.010209692903730824,1.9748274564743042,0.04234549752337245
contact_force_mag,6,0.1914130568504333,0.009354801551401063,1.94935085773468,0.043674518949444775
contact_force_mag,7,0.19987562894821162,0.007395570923317063,1.9289766788482665,0.04273542631693896
contact_force_mag,8,0.20483086109161372,0.007524641910092165,1.9169273614883422,0.03631956977168793
contact_force_mag,9,0.20361926555633542,0.006890373820003588,1.9198904037475586,0.03833359897464096
contact_force_mag,10,0.20507110357284541,0.008202646023442726,1.9163402795791626,0.03660886839964352
contact_force_mag,11,0.2072497725486755,0.00509095925557913,1.911159348487854,0.0379469403433488
contact_force_mag,12,0.21342387199401855,0.0072051239013458685,1.8962533235549928,0.03829616588885293
contact_force_mag,13,0.22693227529525753,0.007117722024118818,1.8636742115020752,0.03680655248644776
contact_force_mag,14,0.23070517778396607,0.007279082522224193,1.854546308517456,0.034732459956654076
contact_force_mag,15,0.24082316160202022,0.009117723893221413,1.8300987243652345,0.03312400668918392
contact_force_mag,16,0.2384652853012085,0.006730128744425116,1.8359110355377197,0.03835239856666706
contact_force_mag,17,0.24438229799270625,0.0074962589320805495,1.821521806716919,0.030764752133873106
contact_force_mag,18,0.2456791520118713,0.00814289576390139,1.8184889078140258,0.03793650142117664
contact_force_mag,19,0.22665948867797847,0.010447692387284102,1.8645670652389525,0.053202669796912516
contact_force_mag,20,0.23966126441955565,0.012248001983102708,1.8328432083129882,0.034839881294905055
contact_force_mag,21,0.24014551639556886,0.009068686720221705,1.831785798072815,0.03668099923360322
contact_force_mag,22,0.2321027278900146,0.006038726558449926,1.851279091835022,0.03963812920673017
contact_force_mag,23,0.22357168197631833,0.009951989545786476,1.8716371536254883,0.03147856489953664
contact_point,0,0.24244117438793183,0.008480749413369732,66.31578063964844,0.4809445484230977
contact_point,1,0.40494872331619264,0.012171185774591885,52.09117965698242,1.028754555194794
contact_point,2,0.3887100398540496,0.03682615105185681,53.50718383789062,3.09712242572274
contact_point,3,0.5384445309638977,0.04100782437594162,40.411250305175784,3.6612666440038573
contact_point,4,0.6831764578819275,0.006918636428416464,27.734630584716797,0.5688073963053508
contact_point,5,0.753218674659729,0.003597823455961723,21.603504180908203,0.3057029310317799
contact_point,6,0.7845924854278564,0.004674219799222585,18.85680274963379,0.392278849453651
contact_point,7,0.8204295992851257,0.01261217595463063,15.719848251342773,1.103684469847232
contact_point,8,0.8460387229919434,0.007046041153934587,13.47767333984375,0.6073569179293941
contact_point,9,0.8132839798927307,0.008114046141077146,16.34492607116699,0.6955187460844383
contact_point,10,0.8343939900398254,0.00367217308855435,14.497201728820801,0.3089437911202591
contact_point,11,0.7892476439476013,0.044714939784988965,18.443389320373534,3.8694442778752944
contact_point,12,0.7445557117462158,0.03406520011226219,22.35469970703125,2.925112811852329
contact_point,13,0.7320974230766296,0.025100742494380674,23.450789642333984,2.1747872881950836
contact_point,14,0.7196963906288147,0.01582859452741895,24.535423278808594,1.330212906051666
contact_point,15,0.6910978794097901,0.009945522118712342,27.041198348999025,0.8489524245418862
contact_point,16,0.6253723502159119,0.05925543504363538,32.78369789123535,5.0931300878888965
contact_point,17,0.6323416948318481,0.005695950484370908,32.185502243041995,0.5149192107740855
contact_point,18,0.5497220873832702,0.047665575839983584,39.4233642578125,4.233371946139272
contact_point,19,0.4281590685248375,0.2272054090337819,50.04709243774414,19.853679954061512
contact_point,20,0.40904414653778076,0.15482755817714774,51.77556533813477,13.797411022223033
contact_point,21,0.5068241357803345,0.06466759642638716,43.18264465332031,5.761247601539138
contact_point,22,0.32581384629011156,0.22779934730885415,59.00128707885742,19.828696252135686
contact_point,23,0.45523310005664824,0.11566575933644604,47.698150634765625,10.186118561601063
ee_accel_mag,0,0.1680359601974487,0.0036576380918982815,0.0024570377077907,6.0033441311410625e-05
ee_accel_mag,1,0.2850630283355713,0.0022875401778463585,0.0021113819908350198,4.915035126077553e-05
ee_accel_mag,2,0.29938049316406246,0.008750772891571312,0.00206941952928896,6.770394837186751e-05
