layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.0003000000142492354,0.4000000059604645,0.05497238039970398,0.24367406964302063,64500,0.49959343671798706
0,1,0.004999999888241291,0.800000011920929,0.050586339086294174,0.24720562994480133,64500,0.4883127510547638
0,2,0.0010000000474974513,0.009999999776482582,0.049831558018922806,0.24505119025707245,64500,0.5016700625419617
0,3,9.999999747378752e-05,0.4000000059604645,0.056598961353302,0.24607296288013458,64500,0.4932374060153961
0,4,0.0010000000474974513,0.4000000059604645,0.05883514881134033,0.24401886761188507,64499,0.4989289343357086
1,0,0.003000000026077032,0.10000000149011612,0.09399309754371643,0.2336120754480362,64500,0.5297479033470154
1,1,9.999999747378752e-05,0.10000000149011612,0.10606568306684494,0.23276005685329437,64500,0.5310267806053162
1,2,0.0003000000142492354,0.10000000149011612,0.09530361741781235,0.23332396149635315,64500,0.5330604314804077
1,3,0.003000000026077032,0.10000000149011612,0.10167549550533295,0.23431621491909027,64500,0.5313917994499207
1,4,9.999999747378752e-05,0.10000000149011612,0.10190779715776443,0.2328508496284485,64499,0.5330214500427246
2,0,0.0003000000142492354,0.10000000149011612,0.11198205500841141,0.2289736568927765,64500,0.5441094040870667
2,1,9.999999747378752e-05,0.10000000149011612,0.1161213219165802,0.2301412969827652,64500,0.539370596408844
2,2,0.003000000026077032,0.10000000149011612,0.11008644849061966,0.22951222956180573,64500,0.5471566915512085
2,3,9.999999747378752e-05,0.10000000149011612,0.1110677644610405,0.2318664789199829,64500,0.538916826248169
2,4,9.999999747378752e-05,0.10000000149011612,0.11188112944364548,0.23026439547538757,64499,0.5411019921302795
3,0,9.999999747378752e-05,0.10000000149011612,0.1285356730222702,0.2247072160243988,64500,0.5603823065757751
3,1,0.003000000026077032,0.10000000149011612,0.13427983224391937,0.2254132777452469,64500,0.5577976107597351
3,2,0.003000000026077032,0.10000000149011612,0.1312086433172226,0.22406427562236786,64500,0.5651770830154419
3,3,0.003000000026077032,0.10000000149011612,0.12834763526916504,0.22735977172851562,64500,0.5555580258369446
3,4,0.003000000026077032,0.10000000149011612,0.13040027022361755,0.22546392679214478,64499,0.5583969950675964
4,0,0.0010000000474974513,0.10000000149011612,0.14251230657100677,0.2211025059223175,64500,0.5709863901138306
4,1,9.999999747378752e-05,0.10000000149011612,0.14604540169239044,0.2223498821258545,64500,0.5642432570457458
4,2,0.0003000000142492354,0.10000000149011612,0.1447291076183319,0.2205774039030075,64500,0.5735859274864197
4,3,9.999999747378752e-05,0.10000000149011612,0.13929033279418945,0.22450482845306396,64500,0.5631094574928284
4,4,0.004999999888241291,0.10000000149011612,0.14129647612571716,0.22263921797275543,64499,0.5667003989219666
5,0,9.999999747378752e-05,0.10000000149011612,0.15297618508338928,0.21840345859527588,64500,0.5782387256622314
5,1,9.999999747378752e-05,0.10000000149011612,0.14922918379306793,0.22152161598205566,64500,0.5692376494407654
5,2,9.999999747378752e-05,0.10000000149011612,0.1526302546262741,0.2185400128364563,64500,0.579159677028656
5,3,0.0010000000474974513,0.10000000149011612,0.14761178195476532,0.22233480215072632,64500,0.5697253346443176
5,4,0.0010000000474974513,0.10000000149011612,0.15212979912757874,0.2198304682970047,64499,0.5748592019081116
6,0,0.0003000000142492354,0.10000000149011612,0.1580875813961029,0.21708646416664124,64500,0.5820837616920471
6,1,0.004999999888241291,0.10000000149011612,0.15617190301418304,0.2197137027978897,64500,0.573826014995575
6,2,0.0003000000142492354,0.10000000149011612,0.15667803585529327,0.21749575436115265,64500,0.5824057459831238
6,3,9.999999747378752e-05,0.10000000149011612,0.14929774403572083,0.22189415991306305,64500,0.5722679495811462
6,4,0.003000000026077032,0.10000000149011612,0.15708446502685547,0.21854552626609802,64499,0.5782905220985413
7,0,9.999999747378752e-05,0.10000000149011612,0.16435223817825317,0.21547096967697144,64500,0.5839167237281799
7,1,0.0010000000474974513,0.4000000059604645,0.15488827228546143,0.22004744410514832,64500,0.5722935795783997
7,2,0.003000000026077032,0.10000000149011612,0.16155189275741577,0.21623863279819489,64500,0.5861166715621948
7,3,0.0010000000474974513,0.10000000149011612,0.15681777894496918,0.21993325650691986,64500,0.5751118063926697
7,4,0.003000000026077032,0.10000000149011612,0.1648048311471939,0.21654336154460907,64499,0.5824485421180725
8,0,0.004999999888241291,0.4000000059604645,0.16228803992271423,0.21600310504436493,64500,0.5821199417114258
8,1,0.0010000000474974513,0.10000000149011612,0.16399811208248138,0.2176753282546997,64500,0.5770637392997742
8,2,0.003000000026077032,0.10000000149011612,0.165983647108078,0.21509549021720886,64500,0.5875751972198486
8,3,0.003000000026077032,0.10000000149011612,0.16413608193397522,0.21802406013011932,64500,0.5785202383995056
