layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,9.999999747378752e-05,0.800000011920929,0.00042175600538030267,0.33042633533477783,64269,0.09261380136013031
0,1,0.004999999888241291,0.10000000149011612,-0.00010182349069509655,0.3293197453022003,64268,0.11005264520645142
0,2,9.999999747378752e-05,0.800000011920929,-0.001877304632216692,0.3308276832103729,64268,0.09809447824954987
0,3,0.003000000026077032,0.4000000059604645,-0.002203636337071657,0.32964780926704407,64267,0.09838144481182098
0,4,0.003000000026077032,0.800000011920929,-0.0012509397929534316,0.33115819096565247,64268,0.08499307930469513
1,0,0.003000000026077032,0.10000000149011612,0.015135573223233223,0.3255615234375,64269,0.12343805283308029
1,1,9.999999747378752e-05,0.10000000149011612,0.018035661429166794,0.3233475983142853,64268,0.14487451314926147
1,2,0.003000000026077032,0.10000000149011612,0.01577829383313656,0.3249973952770233,64268,0.1264519989490509
1,3,9.999999747378752e-05,0.10000000149011612,0.01935252919793129,0.32255807518959045,64267,0.13891644775867462
1,4,9.999999747378752e-05,0.10000000149011612,0.017665449529886246,0.3249025046825409,64268,0.1234031617641449
2,0,0.003000000026077032,0.10000000149011612,0.017940763384103775,0.32463449239730835,64269,0.1184556856751442
2,1,0.004999999888241291,0.10000000149011612,0.024518800899386406,0.3212127089500427,64268,0.15573467314243317
2,2,0.0010000000474974513,0.10000000149011612,0.02164030447602272,0.3230621814727783,64268,0.13944591581821442
2,3,0.003000000026077032,0.10000000149011612,0.023173045367002487,0.32130166888237,64267,0.15303190052509308
2,4,0.003000000026077032,0.10000000149011612,0.021254267543554306,0.323714941740036,64268,0.1321675181388855
3,0,0.004999999888241291,0.10000000149011612,0.024358484894037247,0.3225134611129761,64269,0.13241446018218994
3,1,0.0010000000474974513,0.009999999776482582,0.028242243453860283,0.31998780369758606,64268,0.1604527086019516
3,2,0.0003000000142492354,0.10000000149011612,0.02374156191945076,0.3223687708377838,64268,0.13781850039958954
3,3,9.999999747378752e-05,0.10000000149011612,0.02778293378651142,0.3197858929634094,64267,0.15411332249641418
3,4,0.0003000000142492354,0.10000000149011612,0.0251034963876009,0.3224412798881531,64268,0.13534852862358093
4,0,0.004999999888241291,0.10000000149011612,0.028092630207538605,0.3212784230709076,64269,0.1425745040178299
4,1,0.003000000026077032,0.10000000149011612,0.03408423066139221,0.3180626630783081,64268,0.1739519238471985
4,2,0.0003000000142492354,0.10000000149011612,0.03169580549001694,0.31974244117736816,64268,0.1483270525932312
4,3,9.999999747378752e-05,0.10000000149011612,0.03376298025250435,0.31781870126724243,64267,0.1611938625574112
4,4,0.003000000026077032,0.10000000149011612,0.0331001952290535,0.31979677081108093,64268,0.14954088628292084
5,0,0.0003000000142492354,0.10000000149011612,0.03420272096991539,0.31926026940345764,64269,0.1467730849981308
5,1,0.0010000000474974513,0.10000000149011612,0.03901898115873337,0.3164387345314026,64268,0.17244309186935425
5,2,0.0010000000474974513,0.10000000149011612,0.03656471148133278,0.31813332438468933,64268,0.15681566298007965
5,3,0.0003000000142492354,0.10000000149011612,0.039051879197359085,0.3160790205001831,64267,0.17235003411769867
5,4,0.0010000000474974513,0.10000000149011612,0.03566723316907883,0.31894779205322266,64268,0.1517597734928131
6,0,0.0003000000142492354,0.10000000149011612,0.03806822746992111,0.3179815709590912,64269,0.15409402549266815
6,1,0.004999999888241291,0.10000000149011612,0.04177991673350334,0.3155280649662018,64268,0.1702718287706375
6,2,0.0010000000474974513,0.10000000149011612,0.041289690881967545,0.3165735602378845,64268,0.16898179054260254
6,3,0.0003000000142492354,0.4000000059604645,0.03410926088690758,0.31770431995391846,64267,0.16254927217960358
6,4,0.0003000000142492354,0.10000000149011612,0.036607254296541214,0.31863707304000854,64268,0.15196660161018372
7,0,0.003000000026077032,0.10000000149011612,0.0447896271944046,0.3157588541507721,64269,0.1671728491783142
7,1,0.004999999888241291,0.10000000149011612,0.046917837113142014,0.3138389587402344,64268,0.18800568580627441
7,2,0.004999999888241291,0.10000000149011612,0.044732239097356796,0.3154371976852417,64268,0.16344457864761353
7,3,0.0003000000142492354,0.10000000149011612,0.048862069845199585,0.31285154819488525,64267,0.18256931006908417
7,4,0.0010000000474974513,0.10000000149011612,0.043964650481939316,0.3162026107311249,64268,0.160264790058136
8,0,0.0003000000142492354,0.10000000149011612,0.04791071265935898,0.31472721695899963,64269,0.1742481291294098
8,1,0.0010000000474974513,0.10000000149011612,0.04993932321667671,0.3128415048122406,64268,0.18951669335365295
8,2,0.0003000000142492354,0.10000000149011612,0.057379256933927536,0.3112605810165405,64268,0.1980128288269043
8,3,0.003000000026077032,0.10000000149011612,0.05670857056975365,0.31027013063430786,64267,0.20118878781795502
8,4,0.0010000000474974513,0.10000000149011612,0.05095623806118965,0.3138918876647949,64268,0.1774609535932541
9,0,0.003000000026077032,0.10000000149011612,0.04996540769934654,0.31404775381088257,64269,0.18354180455207825
9,1,0.003000000026077032,0.10000000149011612,0.05511648207902908,0.3111388087272644,64268,0.197678804397583
9,2,0.004999999888241291,0.10000000149011612,0.052264731377363205,0.31294912099838257,64268,0.1792367398738861
9,3,9.999999747378752e-05,0.10000000149011612,0.05121653154492378,0.31207793951034546,64267,0.2004879266023636
9,4,0.0010000000474974513,0.10000000149011612,0.0525912269949913,0.31335005164146423,64268,0.1810142546892166
10,0,0.0010000000474974513,0.10000000149011612,0.04814734309911728,0.31464990973472595,64269,0.17126135528087616
10,1,0.003000000026077032,0.4000000059604645,0.044894568622112274,0.31450414657592773,64268,0.1815418004989624
10,2,0.003000000026077032,0.10000000149011612,0.052932482212781906,0.3127298057079315,64268,0.18803466856479645
10,3,0.0010000000474974513,0.10000000149011612,0.05680869519710541,0.31023818254470825,64267,0.19978053867816925
10,4,0.004999999888241291,0.4000000059604645,0.047240518033504486,0.3151198923587799,64268,0.17155125737190247
11,0,0.0010000000474974513,0.009999999776482582,0.052179958671331406,0.313316285610199,64269,0.19414862990379333
11,1,0.0003000000142492354,0.009999999776482582,0.054427120834589005,0.3113647401332855,64268,0.21014124155044556
11,2,0.0010000000474974513,0.009999999776482582,0.05670829862356186,0.31148281693458557,64268,0.1995522528886795
11,3,0.003000000026077032,0.800000011920929,0.036103054881095886,0.3170487880706787,64267,0.16334323585033417
11,4,0.0010000000474974513,0.4000000059604645,0.0463668592274189,0.3154085576534271,64268,0.17644190788269043
12,0,0.004999999888241291,0.10000000149011612,0.06351983547210693,0.3095681369304657,64269,0.2069040834903717
